french,wolof
Qui a fait le bracelet ?,Ku tëgg lam bi ?
Ils ont dansé toute la nuit.,Dañu fecc guddi gi yépp.
Il n'a fait que résumer les propos.,Dafa tënk wax ji rekk.
Il vaut mieux couper les cheveux que de les arracher.,Wat a gën wef.
Tu dois le museler jusqu'à ce qu'arrive l'heure de la nourriture.,Danga ko wara sunjuñ ba waxtu lekkam jot.
"Si tu le lui racontes, il va t'humilier.","Boo ko ko nettalee, dina la peeral."
"Tu ne bavardais pas, en général.",Yaw daawuloo coow.
Voici quelqu'un qui manque de constance dans les relations.,Nit ku ñàkk kóllëree ngi.
C'est toi qui es parti,Yaa demoon ?
C'est lui qui régnait alors.,Moo doon nguuru booba.
"Mes canards, je les nourris au son.","Samay kanaara, cox laa leen di dundale."
Il ment.,Dafay caar.
Ils vont à la chasse aux chats sauvages.,Dañuy rëbbi njàppaan.
"Si tu ne m'avais pas injurié, je ne t'aurais pas giflé.",Soo ma saagawuloon duma la mbej.
Faire semblant de pleurer.,Jooy-jooylu.
Qui sont-ils ?,Ñan lañu ?
"Ne me le mets pas au four, grille-le au feu de bois !",Bu ma ko defal ci fuur bi ; wàjj ko ak matt !
J'ai tellement parlé que j'ai mal à la gorge.,Dama wax-a-wax ba sama bóli baa ngiy metti.
Le train passe par le tunnel.,Ci mburgël mi la saxaar giy jaar.
"Je te parle de billet pour La Mecque, tu fais digression.","Maa ngi lay wax paasu Màkka, ngay jéllale."
"Quand tu auras fini de traire, tu lâcheras le veau.","Boo rattee ba-noppi, ràddi sëllu wi."
"Son voyage dure longtemps, voilà pourquoi ça ne m'enchante pas.",Ab tukkiteem dafay yàgg moo tax sawaruma ci.
"Si le savon reste dans l'eau, il va se réduire.","Su saabu bi desee ci ndox mi, dafay përngalu."
Il veut uriner.,Dafa bëgga saw.
De beaux yeux !,Ay bët yu rafet !
"Bon nombre de Kaolackois ne touchent pas le varan d'eau, car c'est leur totem.","Bare na waa Kawlax yu dul laal bar, ndax seen tuur la."
J'attends qu'il soit parti.,Damay nég ba mu dem.
C'est l'hyène qui a tué la chèvre.,Bukki bee rey bëy wi.
Qu'est-ce qui a enlevé la tache ?,Lu dindi gàkk-gàkk bi ?
Je t'ai deviné.,Jéli naa la.
C'est un pur-sang que le roi lui a offert.,Aw naaru-góor la ko buur may.
"Omar est un mollasson, appelle Ousmane pour qu'il me donne un coup de main !","Omar ab yambar la, wool Usmaan mu jàppale ma !"
"La meilleure façon de se protéger contre celui qui vous guette, c'est de ne pas prendre le même chemin que lui.","Kuy tëru, kuy teggee ci aay."
Il est exaspéré parce que tu lui as dit qu'il ne partirait pas.,Dafa xoñoñ ndax li nga ko ne du dem.
Il a l'habitude d'aller,Dana di dem
Ecris s'il te plaît !,Ndax mën nga ko bind su la neexee ?
Le ciel est gris.,Asamaan si dafa niis.
Passe-moi mon boubou court.,Jottali ma sama forog.
Viens-me voir à la maison.,Seetsi ma ca kër ga.
Il y a trop de pâte d'arachide.,Tigedege ji dafa ëpp.
Me voilà parti.,Ma ŋgii dem.
J'ai vu quelque chose qu'on achète au marché...,Gis naa benn affaire bu ñuy ndugge marché...
C'est Omar que j'ai appelé.,Omar laa woo.
"Tu as eu à deux reprises des trous de mémoire, c'est que tu n'as pas encore bien assimilé le verset.","Gag nga ñaari yoon, mokkalaguloo saar wi."
J'ai une bonne nouvelle concernant notre affaire.,Am naa dég-dég bu neex ci sunu mbir mi.
Il est originaire du Sine.,Mu ngi sosoo Siin.
C'est ton honnêteté qui te protège.,Sag njub a lay sàmm.
"Ah c'est ce qu'on avait dit. Ce sont des policiers accompagnés de leur chef. C'est eux que l'on voit debout. Leur chef, cependant, se trouve là-bas. Il semble qu'ils doivent se mettre debout et tendre les bras ; à ce qu'on voit.",Aaa mooy li ñu waxoon rekk ñii ay policiers lañ ñoo xam ni da ñu ànd ak seen seef. Ñoom la ñu gis ñu nekk taxaw nii. Seen seef bi nag moo nekk nee. Xay na nag da ñoo war a taxaw rekk coster les bras nii ci li ñu man a gis nii.
Le bâton fourchu à l'enclos.,Jéppën ba ca làkk ba.
Je regarde !,Ma xool !
"Excuse-moi, j'en suis confus.","Baal ma de, dama ci rus."
Les tambours royaux de Diakhaw ont résonné.,Junjuŋi Jaxaaw yi tëgg nañu.
La cécité innée existe.,Judduwaale cilmaxa am na.
Comment allez-vous ?,Na ngeen def ?
Ce sont les caresses qui l'ont endormi.,Raay yee ko nelawloo.
"Le trou fait à ton lobe est large, même un doigt y tiendrait.","Sa mbënn mi dafa yaa, baaraam sax xéj na ci."
"Chaque fois que je vais lui rendre visite, il me donne au moins cinq mille francs.","Saa su ma ko nuyujee, dina ma may aylayéwén junni."
Il a acheté un cheval roux.,Jénd na aw jàkkeer.
Ce qu'il eût fait,Li mu defkoon
Étale la natte au pied de l'arbre !,Lalal basaŋ gi ca taatu garab ga !
Il y avait un Vitex doniana dans le champ de mon père.,Amoon na ag xël ci sama toolu baay.
J'ai vu lion.,Gis naa gaynde.
"Il trouve toujours à redire, celui-là.",Kii dafa bari ay benkeñenke.
Ouvre la cage aux pigeons !,Ubbil kaafu petax yi !
Je me couche dans un lit très moelleux.,Ci lal bu nooy nepp laay tëdd.
Cet autre-là est un ami à lui.,Keneen kookale xaritam la.
Une nouvelle accouchée doit garder la chambre pour ne pas attraper de courant d'air.,Wasin-wees dafay lëlu ndax ngelaw li bañ koo dugg.
Les enfants sont allés ramasser des pommes-cajou.,Xale yi dañu fori darkase.
"Sur ces entrefaites, moi, je quittais.","Noonu, man, më dem."
Il t'a vu tirer un morceau de bois du fagot.,Gis na la ngay ronqi aw matt ci say wi.
La plaie se trouve à l'occiput.,Ci njaw li la góom bi nekk.
Il cherche des mactres sous l'eau.,Dafay nuuru buuj.
"Ceci on dirait que c'est une théière, une théière rouge sur la quelle on a dessinée des arbres. Les arbres ont une couleur noire sur les quelles, se trouve, on dirait, une gazelle. La gazelle est de couleur noire.","Lii de daa mel ni ab baraada la, baraada bu xonq ñu diseene ci ay garab. Garab yi nag ñi ngi am wirgo yu ñuul am lu mel ni ag kéwël, kéwël gi mi ngi am wirgo yu ñuul."
Maintenant les voitures passent par ici.,Léegi daabo yi dañu fiy jaar.
Je fais coudre une robe à manches larges.,Ndoket laay ñawlu.
"Les mangues sont délicieuses, les fibres mises à part.","Màngo ji neex na, waaye càmpóor yee ko yàq."
"Les enfants grappillaient dans le champ en friche d'Omar, il les a renvoyés.","Xale yi dañu doon mbooytu ci toolu Omar, mu dàq leen."
Déjeuner puis dormir augmente mon dynamisme.,"Añ, nelaw, dafay yokk sama cawarte."
"Si je te dis : « je vends le mouton à tant », dis-moi : « j'y mettrais tant ».","Su ma la nee : « nàngam laay jaaye xar mi », ne ma : « nàngam laa ciy fey »."
Où veut-il,Fu mu bëgg
Cette prière protège contre l'effet maléfique de la parole.,Ñaan gii dafay musle ci làmmiñ.
Il est entré dans la voiture et s'en est allé.,"Yebu na ca woto ba, ba dem."
"Autrefois, on disait que le percepteur allait en enfer à sa mort.","Bu jëkk ba, dañu daan wax ne juuti, bu deewee, safara lay dem."
Cet enfant a grandi sous mes yeux.,"Màggub gone gii, ci sama kanam la."
Dis à d'autres de partir !,Waxal ñeñeen ñu dem !
Tu peux y acheter des habits neufs si tu en as les moyens.,Mën nga fa jénde yére yu bees su fekkee mu jàppandi la.
La mouche n'a cure de savoir si l'abeille est bonne.,Kolkolaat yëgul ne yamb baax na.
"Maintenant, on l'aide à manger.","Léegi, dañu koy leel."
"Si tu l'attaches avec du coton filé, il le cassera.","Soo ko yeewee fàlley, mu dog ko."
"Le morceau de bois aura beau rester dans le marigot, cela n'en fera pas un crocodile.","Bant, lu mu yàgg, yàgg ci dex, du ko taxa soppaliku jasig."
"Bientôt, je vais finir le binage.",Léegi ma pare raadu bi.
Il cherche une échappatoire.,Dafay wut palanteer.
"Quand il passe par ici, il se courbe à cause de ses créanciers.","Buy romb fii, dafay waaf ndax ñi mu ameel ay bor."
Tu ne viendras pas ?,Doo ñëw ?
Ceux qui sont en bas.,Yi nekk ci suuf.
"Si je ne suis pas allé au champ, il y a une raison à cela.","Su ma demul tool, am na lu tax."
"Ñoom il s'est familiarisé avec les enfants, il joue avec eux.","Miinante na ak xale yi, bay fo ak."
Sa virtuosité à la danse est un don.,"Mën feccam bii dey, ag may la."
"Notre discussion, qu'en sais-tu pour t'en mêler tout à coup.","Sunu waxtaan, loo ci xam ba nga ne xëtëb dugg ci."
"Nous l'attendions le lendemain, il se présenta soudainement.","Ca suba sa lañu ko doon xaar, mu ne jaas."
Il y a beaucoup de flou autour de la vente de cette maison.,Njaayum kër googu dafa bare njuuj-njaaj.
Ce n'est pas parce qu'une antilope aura mis bas dans ton champ que tu vas tailler une écuelle.,Baroom jur ci sa tool taxul nga yett giir.
"Va te laver la figure, tu as de la chassie.","Demal sëlmu, yaa ngi am laas."
La voiture a combien de portes ?,Ñaata bunt la woto bi am ?
"Chaque fois que je fais le lit, tu le défais.","Saa su ma lalee lal bi, nga làlli ko."
Le convoyeur doit chercher où passer et aussi comment se cacher.,Jëgg day wut fu mu jaar ag itam na mu laqoo.
Aucun mouton ne s'est égaré.,Menn xar réerul.
Dis-moi sa signification.,Wax ma tekki bi.
"Il est entrain de parler, peut-être !","So demee, mi ŋgiy wax !"
Rien ne s'est égaré.,Lëf lenn réerul.
Sur la photo que vous m'avez envoyée il y a deux bancs avec chacun pouvant contenir deux personnes. On les a conçus avec du fer. Au milieu il y a un matelas et un <unk> posé dessus. Il y a une table qui est également posée à coté.,"Nataal bi ngeen ma yónne nii de ñaari baŋ lañ yoo xam ni bu ci nekk ñaari nit mën nañ cee toog. Ñuŋ leen liggéeye weñ, digg bi am matlaa ak ndima luñ ci teg. Am na taabal ju tege itam ci wet gi."
"Aimer, légitimer.","Sopp, daganal."
"Je suis plus fort que toi, va défier ton égal !","Maa la mën, demal dékk sa morom !"
Je partage le pain entre les enfants.,Damay séddale mburu mi xale yi.
Reste tranquille !,Jékkil !
Ce sont des canards sauvages.,Ay kanaara-àll lañu.
Il est occupé maintenant.,Dafa jàpp léegi.
Les routes étaient en mauvais état.,Tali yaa ngi def ay ŋabar-ŋàbb.
"Dans ce cas, je pars","Bon nag, maa ŋgi dem"
"Je ne suis pas simple-ment fatigué, je suis exténué.","Sonnu-ma rekk, dama tóox."
On n'a pas protégé la nature.,Sàmmuñu càkk bi.
L'air frais arrive.,Péex maa ngiy ñów.
Cet homme qui a été,Góor gii demoon
Il a peur de toi.,Dafa la xutt.
C'est toi qui l'as dit.,Yaa ko wax.
Pourquoi alors as-tu corrigé ta tenue quand il est entré ?,Lu-tax nak nga defaru bi mu duggsee ?
La plupart des matelots noirs étaient des Manjak.,Li ëpp ci lapto yi ay njaago lañu woon.
Les dernières élections ont eu lieu il y a deux ans.,Daaw-jéeg lañu mujjee wote.
Le fait d'être un enfant n'empêche pas d'avoir de la détermination.,Nekk gune du tee am-fayda.
Il a donné un pantalon en aumône au mendiant.,Ab jat la sarax yalwaankat bi.
Le Japon est une grande île.,Sapoŋ ab dun bu mag la.
"Généreux, avec tes biens !",Yéwén : ci sa alal !
La poubelle grouillait de vers.,Sax yaa nga doon jallaañoo ca pañe mbalit ma.
Là où tu as été.,Fi ŋga dem foofile.
Que Dieu nous préserve de cela !,Yal nañu Yàlla lafal loolu !
Tes pieds sont pleins de boue.,Sa tànk yaa ngi fees ak binit.
Il les a rangés en cercle.,"Dafa leen raŋale, ñu def ag wërngal."
Photographie-moi !,Portale ma !
J'ai failli manquer de fermer la porte.,Tuuti ma ñàkka téj bunt bi.
"Le boubou que tu portais à la noce, c'est celui-là que je veux.","Mbubb ma nga soloon ca céet ga, booba laa bëgg."
Il parlait quand l'insecte entra soudain dans sa bouche.,Ba muy wax la gunóor gi ne cabax ci gémmiñam.
Voilà Omar.,Omar a nga.
Rappelle Moussa qui s'en va,Wooyil Musaa moom mi di dem
Il est manchot.,Dafa kuuñ.
Tu as taché le lit d'huile.,Niinal nga lal bi.
Un besoin ponctuel et immédiat.,"Soxla su ne këtt, ne jonn."
Prendre soin de ses parents est un devoir moral.,"Toppatoo say waa-jur, warugar la."
"Les enfants sont arrivés, j'espère ?",Mbaa xale yi yeksi nañu ?
La terre est ronde.,Suuf si dafa mërgalu.
C'est la troisième maison.,Ñetteelu kër gi la.
C'est Omar qui l'a engendré.,Omar a ko meññ.
Accroche-le à la porte !,Lonk ko ci bunt bi !
Omar est bègue.,Omar dafa dër.
Il arrive que tu comptes sur quelqu'un qui ne peut pas régler ton problème.,"Dinga yaakaar nit, fekk mënul faj sa soxla."
C'est celui-ci que je veux.,Bii laa bëgg.
Il était interprète au tribunal.,Lapto la woon tirbinaal.
"Chez les Peul, les Sérère, et les Niominka.","Ci Pël yi ag ci Séeréer si, ag ci Ñomiŋka yi."
Il sont d'autres.,Ñeñeen lañu.
Comme c'est facile à faire !,Aka neexa def !
C'est une maison de famille.,Këru ndono la.
Fais attention de ne pas te cogner la tête contre cette chose qui pend !,Moytula mbëkk lii di lang !
Mets-y beaucoup d'oignons !,Def ci soble su bare !
Qui l'a circoncis ?,Ku ko xarafal ?
D'une façon qui sera différente de celle d'avant.,Ci anam goo xam ne dina wute ak na mu daan deme.
Tu dois faire alterner les plats.,Danga wara ay-ayle togg yi.
"Un enseignement qui ne fait rien savoir, nous n'en voulons pas.","Njàngale mu xamlewul dara, bëgguñu ko."
"Quand tu arriveras à la pente, tu réduiras l'allure du cheval.","Boo àggee ca mbartal ma, nanga wàññi xélu fas wi."
Tu es parti,Dem ŋga
Il vend de jolis tissus teints.,Dafay jaay cuub yu rafet.
Je lui ai mis du henné à la crinière.,Dama ko fuddënal ciiriir li.
Il est en compagnie d'une femme élégante.,Ndaw su yànj la àndal.
"Le singe n'est pas laid, il ressemble à son père.","Golo ñaawul, baay ba la niru."
J'ai préparé une bouillie de céréales.,Laax laa togg.
Jette les déchets que tu as triés.,Sànnil tànnit yi.
Moussa seulement !,Musaa rekk !
"Cet enfant est excessif, ne le laisse pas devenir trop familier avec toi !",Xale bi dafa ëppal ; bu ko miinal sa bopp !
"Il y a une certaine façon de procéder, si tu l'adoptes, ce sera bien.","Am na nenn noo xam ne, soo ko defe, dina baax."
Ils sont partis,Dem nañu
Il est sorti pour voir et se retrouva nez à nez avec le bonhomme.,"Dafa génn di seet, ne rekket ak waay sa."
"Là-bas, ce sont ceux qui ne bénéficient pas de la miséricorde divine qui y accèderont.","Foofa, ñu texeedi ñee fay dem."
Tu bailles sans cesse ; où as-tu passé la nuit ?,Yaa ngiy bóbbali rekk ; foo fanaan ?
Je prends de la soupe de riz au lait au petit déjeuner.,Gósi laay ndékkee.
La calvitie lui va.,Xànq bi dafa ko jàpp.
C'est au pénis que la fourmi l'a piqué.,Ci kooy la ko melentaan wi màtt.
Un singe se permettrait-il de critiquer pour des callosités ?,Ana golo ak a xaste i daar-daar ?
Ça excite.,Dafay cuqe.
C'est moi qui ai été,Maa demoon
L'homme ne te voyait pas,Góor gi daawu la gis
Il y a un changement dans la ville.,Dëkk bi am na ag coppite.
Jésus est le messie qu'attendaient les chrétiens.,Yéesoo di almasi bi gurmet yi doon xaar.
Tu n'avais rien dit de cela !,Waxuloowoon ca loola dara !
"Tout ce qui n'est pas Dieu, c'est le néant.","Lu dul Yàlla, neen la."
Pourquoi traîne-t-il par terre comme s'il ne pouvait pas marcher ?,Lu-tax muy darngu mel ni mënul dox ?
Courte-queue se rembourse avec Courte-queue.,"Gàtt-geen, Gàtt-geen a koy fey."
Il sait écrire son nom.,Mën na bind turam.
Enlève la couche de crème et mets-la dans mon verre !,"Tonnil mbàpp mi, def ko ci sama kaas !"
Les gars se sont ligués et ont voté pour lui.,"Gaa ñi dañu takkatoo, woteel ko."
On a planté beaucoup d'arbres cette année.,Jëmbët nañu ay garab yu bare ren.
Va leur chercher une barque !,Wutëli leen gaal !
Donne un à chacun !,Mayal benn ñépp !
Dieu d'Israël.,Yàllay Israyel.
Les bananes me dégoûtent.,Banaana dafa ma génnaliku.
Mets-lui le pagne en tablier autour du cou pour qu'il ne tache pas ses habits !,Lëkk ko sér bi ndax du taqal yéreem !
Dis-le en ma présence.,Wax ko ci sama taxawaay.
Je te dis de te taire !,Neel nuut laa wax !
Il parle au nom de son oncle maternel.,Nijaayam lay waxal.
Je suis originaire du Sine.,Maa ngi cosaanoo Siin.
D'où émanent ces propos ?,Fu wax ji soqeekoo ?
J'ai vu l'autre qui est venu,Gis naa kenn ki ñëw
Il s'en va cahin-caha.,Mu ngay jayaŋ-jayaŋi di dem.
"Il l'a poussé violemment, il s'est vengé.","Dafa ko bëmëx, mu feyyu."
Elle est en prison ; elle a abandonné son bébé.,Mu nga ndung-siin ; dafa sànni doom ji.
Elle est là-bas à se prostituer.,Mu nga fa di góortu.
Il n'y a plus de lions dans la brousse.,Gaynde amatul ci àll bi.
"Personne ne s'occupe du mouton, il vit de ce qu'il trouve ça et là.","Xar mi, kenn toppatoowu ko, li muy foraatu lay dunde."
"Ça, si tu le fais, ce sera pour mettre la zizanie entre tes épouses.","Loolu de, soo ko defee, féewale say jabar."
Il y a une personne de grande taille à la porte.,Am njool a nga ca bunt ba.
La friture d'anguille est délicieuse.,Siig neex na fiiriir.
C'est un homme de chair et d'os et tu es un homme !,Nit la te góor ŋga !
"Il veut que l'homme vienne et que lui, il revienne si tu pars.",Bëgg na góor gi ñëw te mu dellusi soo demee.
C'est la mangouste qui a tué le serpent.,Sikkóor bee rey jaan ji.
Ce sont plutôt les jeunes qui parlent en verlan.,Xale yi ñoo ëpp li ñuy wax kàll.
Il est trop avare.,Dafa nay lool.
Prends-le par la gorge.,Jàppal ci bóli gi.
C'est cet alcool qui l'a emporté dans l'au-delà.,Ñoll woowoo ko yóbbu barsàq.
J'ai fini mon travail.,Pare naa sama liggéey.
Tu t'es immiscé dans mes affaires mais tu n'en tireras rien.,Yebu nga ci sama mbojj waaye doo ci jéle aw jolox.
Porte le fagot sur ta tête !,Yenul say wi !
Mes mains se desquament sans que j'en sache la raison.,"Sama loxo yi dañuy xub, te xamuma lu ko waral."
"Va voir le docteur, cela vaut mieux.","Demal seeti doktoor, moo gën."
"Elle cachait sa grossesse, mais maintenant c'est apparent.",Dafa doon nëbb biiram bi wànte léegi dey fés na.
La bouteille est cassée.,Butéel bi toj na.
Il fait partie de la famille d'Omar.,Ci waa-kër Omar la bokk.
Tu es déjà prêt ?,Pare nga xaat ?
Le sermon a été long aujourd'hui.,Xutba bi dafa gudd tey.
"Ça c'est un terrain de jeu, c'est-à-dire un très joli stade de jeu avec des lampes allumées en haut tout autour comme s'il y avait quelque chose de noir au dessus entouré de lampes très lumineuses. L'intérieur était une place dans lequel des gens jouaient au football.",Waaw lii ab fowu la maanaam stade fowu fowu la bu rafet lool làmp yiy tàkk nii nekk ci kawam mu wërngalu nii am lu ñuul lu nekk ci kaw loo xam ne daa daa wërngalu làmp yi di leer nàññ ci kaw fowu bi nekk ci biir mu doon loo xam ne sii ci biir dees ci futbalees.
J'ai grandi à Kaolack.,Kawlax laa màgge.
Tous le connaissent.,Ñépp xam nañu ko.
Il y a des melons en abondance cette année.,Xaal nee na jópp ren.
Je sais bien conduire maintenant.,Mokkal naa dawal léegi.
Il ne s'est pas mêlé à eux.,Dogul cu seen biir.
"Attends que j'achète du dute, les gens de chez moi n'aiment que la tisane.",Xaaral ma jénd sexaw ; sama waa-kër dute rekk lañu bëgg.
Lequel veut-il ?,Bu mu bëgg ?
Quand il est de mauvaise humeur.,Bu ko aal bi jàppee.
La grenouille adore l'eau mais pas l'eau chaude.,"Mbott a gëna bëgg ndox, wànte mu tàng bokku ca."
Depuis ce matin il parle sans arrêt.,"Ci suba ba léegi, mu ngiy ratatati rekk."
Qu'as-tu à fouiner dans mes bagages ?,Looy lëñbët sama bagaas ?
Chapeau ! ton boubou est ravissant.,Sas ! Maa ngi ci mbubb mi !
C'est moi qui prend la mise de la tontine ce mois-ci.,Maay teggi weer wii.
Jésus s'est sacrifié pour le salut du monde.,Yéesu dafa jébbalu ngir muccug àddina si.
Il a mangé un poulet entier.,Lekk na ganaar gu ne lumm.
Qu'as-tu acheté ?,Loo jënd ?
Leurs maisons sont contiguës.,Seen kër yee sësoo.
Voila que j'ai été,Maa ŋgii demoon
Prends le sac par les extrémités.,Jàppal ci colli saaku bi.
Nous ne l'eussions pas vu,Giskoonuñu ka
Un homme qui abêtit sa femme n'est pas un homme bien.,Góor guy doyadal jabaram baaxul.
Comment vas-tu ?,Nanga def ?
N'aurais-tu pas un morceau de noix de cola ?,Amuloo ŋàddu guró ?
J'ai cherché mon cheval dans tous les petits villages de la région.,Wër naa sama fas wi ci dëkk-dëkkaan yépp yi ci diiwaan bi.
Le roi a convoqué tous ses maîtres de terres.,Buur woo na lamaanam yépp.
Elle a un mari et a même eu son premier enfant.,Am na jëkkër ba taawlu.
Le tison n'est pas encore éteint.,Gilint gi feyagul.
"Arrête de fouiller le sable, quelque chose pourrait te blesser.","Bàyyil suuf si ngay jéex, dara man na laa gaañ."
Je les ai vus.,Gis naa leen.
Tu commences alors à m'inquiéter.,Yaa ngi may bëgga jaaxal nak.
"Cherche d'autres rideaux, ceux-ci ont déteint.","Wutal yeneen rido, yii dañu furi."
La querelle est venue d'une chose insignifiante.,"Ay wi, lu ñàkk soloo ko indi."
Il s'agit d'autres.,Ñeneen lañu.
Tu dois acheter de la toile et refaire la bâche de ta voiture.,"War ngaa jénd wiir, mbaaraat sa woto bi."
Reine de sa maison.,"Aawo, buuru këram « aawo »."
Vise le milieu !,Dàkkal digg bi !
"Lundi, nous avons une cérémonie, je ne pourrai pas venir.","Altine, danu am xew, duma mëna ñów."
L'interdiction est temporaire.,Aaye bi du yàgg.
"Dès qu'il vit le chien, il se mit à trembler.",Dafa gis xaj bi rekk di pat-pati.
Il a des jambes cagneuses.,Tànkam yi dañu nooj.
Il a acheté un otolithe.,Nguuka la jénd.
Quel démon !,Moo di loola !
"J'y ai trouvé un muet, je ne sais pas ce qu'il me disait par des gestes.","Ab muuma laa fa fekk, xamuma la mu ma doon liyaar."
Tu as été surpris de tomber sur le derrière.,Sa ndetteelu li dafa la bett.
Allez à la page trois !,Demleen ci ñetteelu xët mi !
Les Arabes avaient des idoles.,Araab yi dañu amoon ay bokkaale.
J'achèterai un cheval blanc la prochaine fois.,Am ndimb laay jénd beneen yoon.
On ne peut manquer de citer tes exploits car on veut que les jeunes fassent de toi leur modèle.,Kañ wi mënuñu ko ñàkka def ndax dañu bëgg ndaw ñi def la seen royukaay.
La poignée est brisée.,Njàppu li dafa damm.
Le tisserin tisse comme un humain.,Sawoor dafay ràbb ni nit.
C'est extrêmement lourd.,Dafa diis gànn.
Il a un panaris.,Dafa bëy.
Elle est divorcée ; elle est chez son père.,Fase na ; mu nga kër baayam.
J'ai fait deux fois le tour de la voiture pour voir si c'est la tienne.,"Wër naa woto bi ñaari yoon, di seet ndax sa bos la."
Il a acheté une voiture rouge vif à sa femme.,Woto bu xonq coy la jéndal jabaram.
Il éprouve de la gêne à dire ce qu'il a fait de son argent.,Dafa rusa wax ni mu def xaalisam.
Quand reviendras-tu au Sénégal ?,Kañ ngay dellusi Senegaal ?
Vous êtes entre vous ; il faut vous soutenir les uns les autres.,Yeeni neen la ; nangeen nàddante.
"Si tu ne cherches pas une cage, tes pigeons s'en iront.","Soo wutul kaaf, sa pitax yi dinañu dem."
Je me contente de ce que Dieu m'a donné.,Doyloo naa li ma Yàlla may.
Cette école est destinée aux orphelins de mère et aux enfants abandonnés.,"Daara jii, jirim yi ak liir yi ñu wacc lañu ko jagleel."
"Aujourd'hui, la mer est démontée.","Tey, géej gi dafa sàmbaraax."
Est-ce qu'il a des héritiers ?,Ndax am na ay dono ?
Qu'est-ce que vous avez à vous mettre ainsi l'un à côté de l'autre ?,Lu ngeen di dendandoo nii ?
Je n'avais été nulle part ce matin.,Demumawoon fenn tày ci suba.
"Je crois que ce n'est pas celui-ci, ce n'est pas celui-là","Defe naa du kookuu, du kookee"
Ne les rapproche pas l'un de l'autre !,Bu leen jégeñanteel !
Les enfants ont fait disparaître mon martinet.,Xale yi sànk nañu sama njooro ga.
Une épouse réfléchie n'en voudra pas à son mari pour un mouton de la Tabaski qui n'est pas gras.,Jabar ju am-xel du mere jëkkëram ngir xarum Tabaski mu duuful.
Dakar est plus grand que Saint-Louis.,Ndakaaru moo ëpp Ndar.
Ne révèle pas ses secrets intimes.,Bul wuññi suturaam.
"Il est tout mouillé, tout souillé.","Mu ngi tooy xipp, taq ripp."
Attends que j'aie fini de me mettre du crayon pastel !,"Xaaral, ma pastelu ba-noppi !"
"Qui reste longtemps à un puits, un seau t'y trouve.","Ku yàgg cib teen, baag fekk la fa."
C'est ici que se trouvaient les fétiches ; on les a déplacés.,Fii la tuur yi nekkoon ; dañu leen toxal.
C'est ce nouvel édifice qui m'a désorienté.,Tabax bu bees bii moo ma gëlëmal.
Ça ne tourne pas rond chez toi.,Danga tagatémbe.
Il veut sauter en bas.,Dafa bëgga cëppeelu.
Ne t'approche pas de moi !,Bu ma jége !
"Quand une souris fait montre de trop de familiarité avec un chat, c'est qu'il y a un trou à proximité.","Fu janax yabe muus, pax a jege."
Le chemin du croyant est plein d'embûches.,Yoonu aji-gëm dafay fees ak pakk.
C'est un garçon récalcitrant.,Gone gu luubu la.
Ce tabac n'est pas de bonne qualité.,Póon mii baaxul.
Déposer les armes.,Wéer say ngànnaay.
"Allez, ramez donc !","Ayca, joowleen waay !"
Honore tout homme !,Teralal mépp nit !
"La foule est debout, applaudissant.","Mbar gaa ngi taxaw, di tàccu."
"Aussi nombreux que puissent être les oiseaux, cela n'empêchera pas de semer du mil.","Lu picc bare, bare, du teree ji dugub."
Parbleu ! serais-tu fou ?,Moo ! danga dof ?
Chacun a son péché mignon.,Ku nekk am nga sa daaguwaale.
C'est trop lourd.,Dafa diis lool.
On peut les appeler d'authentiques contes.,Mën nañu leena tudde léeb dëggantaan.
Serre les jambes !,Kebaleel lam bi resserre le bracelet ! Kebaleel say tànk !
"La chanson était finie, il continua à chanter sans s'en rendre compte.","Woy wi jeexoon na, mu tépparle di woy rekk."
C'était un grand commerçant ; c'est la mauvaise influence de la parole qui l'a mis en faillite.,Jula bu mag la woon ; cat a ko daaneel.
L'interstice des dents.,Xarante bëñ yi.
Cherche-lui un couvercle !,Wutal ko kubéer !
Tu vois cet homme là-bas ?,Gis ŋga nit kale ?
Ta cravate est serrée.,Sa karwaat bi dafa daŋ.
"Plutôt que de polémiquer sur l'existence d'une hernie scrotale, il faut défaire le pantalon.",Werante xuuxaan : tekki tubay.
Cent personnes peuvent tenir ici.,Téeméeri nit xéj nañu fi.
Qui cherches-tu ?,Kooy set ?
Tu reconnais ton amour d'autrefois ?,"Xammee ŋga sa far, woowee woon ?"
"Jeudi, nous avons l'intention d'aller récolter du miel.","Alxames, danu bëgga nemmi."
Lui il est parti,Moom dem na
"Quand on aura commencé à défricher, je viendrai.","Bu ñu tàmbalee ruuj, ma ñów."
"Le vent, l'air.",Ngelaw li.
"Les gens se suivent, se rendant à la réception.","Nit ñaa ngi toppante, jëm ca teertu ba."
"Je ne démens pas, j'émets des réserves seulement.","Weddiwuma, damay nàttable rekk."
Il m'a vu moi-même.,Gis na ma man mi.
"En deux pas, il est arrivé.","Jéego boo def ngir jubale ay xarit, Yàlla dina la ko fey chaque pas que tu fais pour réconcilier des amis, Dieu te le revaudra. Ñaari jéego la def, agsi."
"Tu auras beau laver une entrave de cheval, ça ne l'empêchera pas d'avoir une odeur de terre mouillée d'urine de cheval.","Jataŋ, loo ko fóot, fóot, du ko teree xasaw mbeq."
Cherche un mouton d'une seule couleur.,Wutal xaru benn melo.
