french,wolof
Qu'il parte ?,Qu'il parte ?
"Sur ces entrefaites, je partis.","Sur ces entrefaites, je partis."
C'est ce que nous avons dit.,C'est ce que nous avons dit.
C'est là que vous seriez allés.,C'est là que vous seriez allés.
Que je ne parte pas !,Que je ne parte pas !
Ne pars pas !,Ne pars pas !
Ne partons pas !,Ne partons pas !
Ne partez pas !,Ne partez pas !
Qu'ils ne partent pas !,Qu'ils ne partent pas !
Celles-ci !,Celles-ci !
"Ceux-là, il ne les apprécie guère !","Ceux-là, il ne les apprécie guère !"
"Ceux-là, il ne les apprécie pas !","Ceux-là, il ne les apprécie pas !"
Tu as vu qui ?,Tu as vu qui ?
Qui est parti ?,Qui est parti ?
Lesquels ont fui ?,Lesquels ont fui ?
Afin que parte qui ?,Afin que parte qui ?
Afin que parte ?,Afin que parte ?
Afin que qui parte ?,Afin que qui parte ?
Lesquels sont arrivés ?,Lesquels sont arrivés ?
Tu as vu qui ?,Tu as vu qui ?
Quel homme as-tu vu ?,Quel homme as-tu vu ?
Lequel as-tu vu ?,Lequel as-tu vu ?
Nul n'est venu.,Nul n'est venu.
Aucun autre n'est parti.,Aucun autre n'est parti.
L'homme n'en a pas vu un autre.,L'homme n'en a pas vu un autre.
Il n'en a pas vu d'autres.,Il n'en a pas vu d'autres.
Où est l'eau que tu avais puisée ?,Où est l'eau que tu avais puisée ?
Le tout s'est renversé.,Le tout s'est renversé.
Le tout est épuisé.,Le tout est épuisé.
Tous ceux-là doivent partir !,Tous ceux-là doivent partir !
Je cherche celui qui s'est échappé.,Je cherche celui qui s'est échappé.
Je cherche celui l'un qui s'est échappé.,Je cherche celui l'un qui s'est échappé.
C'est celui-là que je te donne.,C'est celui-là que je te donne.
C'est celui-là celui-là l'un que je te donne.,C'est celui-là celui-là l'un que je te donne.
Surveille-moi ceux-là !,Surveille-moi ceux-là !
Surveille-moi les-uns que voilà !,Surveille-moi les-uns que voilà !
Lequel n'as-tu pas vu ?,Lequel n'as-tu pas vu ?
L'un lequel n'as-tu pas vu ?,L'un lequel n'as-tu pas vu ?
Prends l'un !,Prends l'un !
Prends l'un en entier !,Prends l'un en entier !
Converser avec lequel ?,Converser avec lequel ?
Converser avec l'un lequel ?,Converser avec l'un lequel ?
Prends celui-là en entier !,Prends celui-là en entier !
Il a vu l'autre.,Il a vu l'autre.
Cet autre-là est un ami à lui.,Cet autre-là est un ami à lui.
Qui d'autre veut partir ?,Qui d'autre veut partir ?
"N'importe lequel, qui s'échappe","N'importe lequel, qui s'échappe"
Lesquels as-tu vus ?,Lesquels as-tu vus ?
Tous lesquels as-tu vus ?,Tous lesquels as-tu vus ?
Un seul est arrivé,Un seul est arrivé
J'ai vu celui-là.,J'ai vu celui-là.
"J'ai vu celui-là, auparavant.","J'ai vu celui-là, auparavant."
J'ai vu ceux-là.,J'ai vu ceux-là.
"J'ai vu ceux-là, auparavant.","J'ai vu ceux-là, auparavant."
J'ai vu celui en question.,J'ai vu celui en question.
"J'ai vu celui en question, auparavant.","J'ai vu celui en question, auparavant."
J'ai vu celui-là.,J'ai vu celui-là.
J'ai vu celui dont il fut question.,J'ai vu celui dont il fut question.
L'un est parti,L'un est parti
"L'un, dont il fut question, est parti","L'un, dont il fut question, est parti"
J'ai vu l'autre.,J'ai vu l'autre.
"J'ai vu l'autre, dont il fut question.","J'ai vu l'autre, dont il fut question."
C'est celui-là !,C'est celui-là !
Celui-là !,Celui-là !
Celui-là c'est !,Celui-là c'est !
Tu es un autre.,Tu es un autre.
"Autre, tu es.","Autre, tu es."
"Un autre, tu es.","Un autre, tu es."
Il s'agit d'autres.,Il s'agit d'autres.
Il sont d'autres.,Il sont d'autres.
"Autres, ils sont.","Autres, ils sont."
Il est unique.,Il est unique.
"Un, il est.","Un, il est."
Vous êtes ceux-là.,Vous êtes ceux-là.
Il s'agit d'autres.,Il s'agit d'autres.
"Autres, ils sont.","Autres, ils sont."
Ce sont d'autres.,Ce sont d'autres.
Qui sont-ils ?,Qui sont-ils ?
Qui sont-ce ?,Qui sont-ce ?
Qui est-ce ?,Qui est-ce ?
Qui est-ce ?,Qui est-ce ?
Mais c'est celui-ci.,Mais c'est celui-ci.
Mais c'était celui-là.,Mais c'était celui-là.
Ce n'est personne.,Ce n'est personne.
Ce n'est pas l'autre.,Ce n'est pas l'autre.
Tu es qui ?,Tu es qui ?
Pour qui te prends-tu ?,Pour qui te prends-tu ?
Mais ce sont les autres.,Mais ce sont les autres.
Comment ?,Comment ?
De quelle manière ?,De quelle manière ?
De quelle manière ?,De quelle manière ?
Comment ?,Comment ?
Où vas-tu ?,Où vas-tu ?
Comment vas-tu ?,Comment vas-tu ?
Agis d'une autre manière !,Agis d'une autre manière !
Cherche autre chose !,Cherche autre chose !
Fouille tout endroit !,Fouille tout endroit !
Fouille en tout lieu !,Fouille en tout lieu !
Fouille toute la place !,Fouille toute la place !
Prends tout !,Prends tout !
Prends la totalité !,Prends la totalité !
Là-même où tu as été.,Là-même où tu as été.
Là où tu as été là.,Là où tu as été là.
Là où tu as été.,Là où tu as été.
Ce que tu as dit.,Ce que tu as dit.
Tu as dit cela.,Tu as dit cela.
Ce que tu as dit.,Ce que tu as dit.
Tu as dit cela même.,Tu as dit cela même.
Cela que tu as fait.,Cela que tu as fait.
Cela même que tu as fait.,Cela même que tu as fait.
Quoi ?,Quoi ?
Cela quoi ?,Cela quoi ?
Où ?,Où ?
Là-bas où ?,Là-bas où ?
Comment ?,Comment ?
Ainsi comment ?,Ainsi comment ?
De quelle manière ?,De quelle manière ?
Tout cela ?,Tout cela ?
Tout cet endroit-là ?,Tout cet endroit-là ?
Quel autre ?,Quel autre ?
Laquelle autre ?,Laquelle autre ?
Quelle autre chose ?,Quelle autre chose ?
Cet autre lequel ?,Cet autre lequel ?
Voilà ce qu'il est.,Voilà ce qu'il est.
Voilà ce qu'il en est.,Voilà ce qu'il en est.
C'est là-bas.,C'est là-bas.
C'était ainsi.,C'était ainsi.
Ainsi fut.,Ainsi fut.
Quel démon !,Quel démon !
Quel être !,Quel être !
C'est qu'il s'agit d'autre chose.,C'est qu'il s'agit d'autre chose.
C'est que c'est autre chose.,C'est que c'est autre chose.
C'est autre chose.,C'est autre chose.
"Et pourtant, j'ai été","Et pourtant, j'ai été"
"Le lion n'a pas fui, pourtant.","Le lion n'a pas fui, pourtant."
"Et pourtant, les enfants sont venus","Et pourtant, les enfants sont venus"
"Et pourtant, je l'ai vu","Et pourtant, je l'ai vu"
"Et pourtant, il veut partir","Et pourtant, il veut partir"
Et pourtant ils se connaissent.,Et pourtant ils se connaissent.
"Dans ce cas, je pars","Dans ce cas, je pars"
"Dans ce cas, qu'il rentre","Dans ce cas, qu'il rentre"
"Dans ce cas, fuis !","Dans ce cas, fuis !"
"Alors, ne partez pas","Alors, ne partez pas"
"Malheureusement, nul n'a été","Malheureusement, nul n'a été"
"Du reste, nul n'ira","Du reste, nul n'ira"
"Malheureusement, les enfants ne veulent pas","Malheureusement, les enfants ne veulent pas"
"Mais, celui qu'il voit, meurt.","Mais, celui qu'il voit, meurt."
"Tu n'as pas été, non plus","Tu n'as pas été, non plus"
"Mais, les enfants sont toute-fois méchants.","Mais, les enfants sont toute-fois méchants."
"Mais, nul ne lui a prêté oreille.","Mais, nul ne lui a prêté oreille."
"Mais, c'est tout le monde qui est rentré.","Mais, c'est tout le monde qui est rentré."
"Ainsi donc, personne ne veut partir","Ainsi donc, personne ne veut partir"
"Eh bien, est-ce qu'il est parti ?","Eh bien, est-ce qu'il est parti ?"
"Ainsi, nul ne parle","Ainsi, nul ne parle"
"Ainsi, l'homme ne veut pas partir","Ainsi, l'homme ne veut pas partir"
"Ainsi, ma mère n'a pu te voir","Ainsi, ma mère n'a pu te voir"
Et tu n'as été nulle part ?,Et tu n'as été nulle part ?
"D'ailleurs, on ne peut rien y voir.","D'ailleurs, on ne peut rien y voir."
"D'ailleurs, je m'en vais !","D'ailleurs, je m'en vais !"
"Et surtout, attends-moi !","Et surtout, attends-moi !"
"Alors, l'homme se fâcha.","Alors, l'homme se fâcha."
"Alors, il se redressa.","Alors, il se redressa."
"Sur ces entrefaites, je me tus.","Sur ces entrefaites, je me tus."
"Mais alors, je refusai de sortir","Mais alors, je refusai de sortir"
Qu'as-tu vu dehors ?,Qu'as-tu vu dehors ?
À qui parles-tu ?,À qui parles-tu ?
Qui est-ce celui-ci ?,Qui est-ce celui-ci ?
Que veux-tu faire ?,Que veux-tu faire ?
Tu pries pour quoi ?,Tu pries pour quoi ?
Qui est venu ?,Qui est venu ?
Qui a parlé ?,Qui a parlé ?
C'est bon ?,C'est bon ?
Pouah !,Pouah !
C'est bon ?,C'est bon ?
Oh !,Oh !
Où est le Monsieur ?,Où est le Monsieur ?
Il est parti,Il est parti
Regarde cet arbre !,Regarde cet arbre !
C'est un boabab.,C'est un boabab.
Où est le maître de maison ?,Où est le maître de maison ?
C'est celui-là.,C'est celui-là.
Où vas-tu ?,Où vas-tu ?
À l'intérieur.,À l'intérieur.
Où est NGor ?,Où est NGor ?
NGor est parti.,NGor est parti.
Mais NGor est parti.,Mais NGor est parti.
Qui as-tu vu ?,Qui as-tu vu ?
Qu'as-tu acheté ?,Qu'as-tu acheté ?
Ce n'est pas un homme.,Ce n'est pas un homme.
Où est l'homme ?,Où est l'homme ?
Qu'as-tu vu ?,Qu'as-tu vu ?
Où est celui-là ?,Où est celui-là ?
Que pleure-t-il ?,Que pleure-t-il ?
Tu ne pars pas ?,Tu ne pars pas ?
Je pars,Je pars
C'est vraiment un homme !,C'est vraiment un homme !
C'est un homme gentil !,C'est un homme gentil !
Qui as-tu vu ?,Qui as-tu vu ?
L'homme qui est venu,L'homme qui est venu
Qui as-tu vu ?,Qui as-tu vu ?
Celui-là à l'intérieur.,Celui-là à l'intérieur.
De qui parles-tu ?,De qui parles-tu ?
De cet autre qu'on appelle.,De cet autre qu'on appelle.
Il est là à l'intérieur.,Il est là à l'intérieur.
Il est allé à l'intérieur.,Il est allé à l'intérieur.
Il veut que tu viennes,Il veut que tu viennes
Ngor peut-il partir ?,Ngor peut-il partir ?
L'homme peut-il aller à Rao ?,L'homme peut-il aller à Rao ?
Qui veut ce livre ?,Qui veut ce livre ?
Qui t'a donné ce livre ?,Qui t'a donné ce livre ?
Qui est parti ?,Qui est parti ?
Quel homme est parti ?,Quel homme est parti ?
C'est lui qui est parti ?,C'est lui qui est parti ?
L'homme est sain d'esprit.,L'homme est sain d'esprit.
L'homme est un Saint-Louisien.,L'homme est un Saint-Louisien.
Cet homme n'est qu'intelligence.,Cet homme n'est qu'intelligence.
Ces lieux sont de vastes étendues.,Ces lieux sont de vastes étendues.
"L'homme le voici, il est Saint-Louisien.","L'homme le voici, il est Saint-Louisien."
L'homme est unique.,L'homme est unique.
Celui-là c'est un autre,Celui-là c'est un autre
L'endroit ce n'est pas par-là.,L'endroit ce n'est pas par-là.
"Le voilà, il est unique en son genre.","Le voilà, il est unique en son genre."
La réunion c'est à l'intérieur.,La réunion c'est à l'intérieur.
La réunion ce n'est pas après-demain ?,La réunion ce n'est pas après-demain ?
"Espérer, c'est se nourrir d'illusion.","Espérer, c'est se nourrir d'illusion."
Le Monsieur est parti,Le Monsieur est parti
Il est parti,Il est parti
Mais il est parti,Mais il est parti
Voilà qu'il est parti,Voilà qu'il est parti
Les gens en eussent été morts.,Les gens en eussent été morts.
C'est moi qui n'aurais pas été,C'est moi qui n'aurais pas été
Homme n'a été,Homme n'a été
Un homme n'a été,Un homme n'a été
Nul n'a été,Nul n'a été
Les moutons noirs seront retrouvés.,Les moutons noirs seront retrouvés.
C'est l'homme qui n'a pas été,C'est l'homme qui n'a pas été
"Avoir été, eût été bon !","Avoir été, eût été bon !"
L'aumône eut été une bonne chose !,L'aumône eut été une bonne chose !
Moi j'ai été,Moi j'ai été
Moi-même je n'ai pas été,Moi-même je n'ai pas été
Celui-là n'est pas sain d'esprit !,Celui-là n'est pas sain d'esprit !
C'est moi qui ai été,C'est moi qui ai été
Voilà que j'aurais été,Voilà que j'aurais été
Nul n'a été,Nul n'a été
Vous avez été,Vous avez été
Qui a été ?,Qui a été ?
Ceux-là n'iront pas,Ceux-là n'iront pas
Aïe ! ne suffit pas pour qu'il lâche,Aïe ! ne suffit pas pour qu'il lâche
J'ai failli être dans l'obligation d'y aller.,J'ai failli être dans l'obligation d'y aller.
Je ne veux pas est une forme impolie !,Je ne veux pas est une forme impolie !
Un homme est parti,Un homme est parti
Les hommes sont partis,Les hommes sont partis
Leur lion c'est un mouton.,Leur lion c'est un mouton.
Leurs lions c'est des moutons.,Leurs lions c'est des moutons.
Homme et lion ne cohabitent.,Homme et lion ne cohabitent.
Homme et lion ne cohabitent pas.,Homme et lion ne cohabitent pas.
Homme et lion ne peuvent cohabiter ensemble.,Homme et lion ne peuvent cohabiter ensemble.
Les travailleurs c'est toi et moi.,Les travailleurs c'est toi et moi.
Les travailleurs c'est nous.,Les travailleurs c'est nous.
Les travailleurs c'était les enfants.,Les travailleurs c'était les enfants.
C'est que je veux partir,C'est que je veux partir
C'est qu'il veut de l'argent.,C'est qu'il veut de l'argent.
C'est qu'il déteste l'impolitesse.,C'est qu'il déteste l'impolitesse.
Il aime le chameau.,Il aime le chameau.
Il a vu un messager.,Il a vu un messager.
L'homme n'a pas vu cet enfant-là.,L'homme n'a pas vu cet enfant-là.
Attends la belle jeune fille.,Attends la belle jeune fille.
L'homme veut partir de temps à autre,L'homme veut partir de temps à autre
Le maître souhaiterait avoir donné toute sa fortune pour pouvoir demander aujourd'hui l'aumône.,Le maître souhaiterait avoir donné toute sa fortune pour pouvoir demander aujourd'hui l'aumône.
L'homme craint d'avoir interrompu son jeûne par inadvertance.,L'homme craint d'avoir interrompu son jeûne par inadvertance.
La femme regrette d'avoir eu une fortune.,La femme regrette d'avoir eu une fortune.
Je crains de lui avoir donné la clé,Je crains de lui avoir donné la clé
L'homme aime celui-là.,L'homme aime celui-là.
L'homme a vu cet autre-là.,L'homme a vu cet autre-là.
Toi tu connais personne,Toi tu connais personne
Cherche l'autre.,Cherche l'autre.
L'homme affirme qu'il est là.,L'homme affirme qu'il est là.
L'homme ne t'a pas vu,L'homme ne t'a pas vu
L'homme ne t'avait pas vu,L'homme ne t'avait pas vu
L'homme t'avait vu,L'homme t'avait vu
L'homme t'aurait vu,L'homme t'aurait vu
C'est l'homme qui ne t'a pas vu,C'est l'homme qui ne t'a pas vu
L'homme te voit,L'homme te voit
L'homme te voyait,L'homme te voyait
L'homme ne te voyait pas,L'homme ne te voyait pas
L'homme t'eût vu,L'homme t'eût vu
L'homme m'a dit : dehors !,L'homme m'a dit : dehors !
Il est dehors.,Il est dehors.
Dis : « woy » !,Dis : « woy » !
Crie !,Crie !
L'homme de dire : fuyez !,L'homme de dire : fuyez !
Il a donné à la personne quelque chose.,Il a donné à la personne quelque chose.
Il a offert à l'homme de l'argent.,Il a offert à l'homme de l'argent.
Il a confié à la femme une valise.,Il a confié à la femme une valise.
Il a dit à Moussa quelque chose.,Il a dit à Moussa quelque chose.
L'homme a fait un cadeau à Bathe.,L'homme a fait un cadeau à Bathe.
Donnes le livre à ce fils bien élevé !,Donnes le livre à ce fils bien élevé !
Confie la chose à l'un !,Confie la chose à l'un !
Confie la chose à l'un d'eux !,Confie la chose à l'un d'eux !
Confie la chose à l'un d'entre eux !,Confie la chose à l'un d'entre eux !
Il t'a donné le morceau.,Il t'a donné le morceau.
Il ne t'a pas prêté la plume,Il ne t'a pas prêté la plume
Va leur chercher une barque !,Va leur chercher une barque !
Il t'avait remis la taxe,Il t'avait remis la taxe
Il ne t'avait pas remis la taxe,Il ne t'avait pas remis la taxe
Je ne le lui donnerai pas.,Je ne le lui donnerai pas.
Je n'avais pas été te le cueillir.,Je n'avais pas été te le cueillir.
Tu as vu quoi ?,Tu as vu quoi ?
Un lion dans la chambre !,Un lion dans la chambre !
Il a tant parlé que le voilà.,Il a tant parlé que le voilà.
Demande s'il est là !,Demande s'il est là !
Un lézard par là !,Un lézard par là !
Quand l'as-tu vu ?,Quand l'as-tu vu ?
Aujourd'hui dans la soirée.,Aujourd'hui dans la soirée.
Tu veux quoi ?,Tu veux quoi ?
Quand pars-tu ?,Quand pars-tu ?
"Aujourd'hui, le matin.","Aujourd'hui, le matin."
"Aujourd'hui, le matin.","Aujourd'hui, le matin."
Où es-tu ?,Où es-tu ?
Me voilà à l'extérieur.,Me voilà à l'extérieur.
Je suis dans la maison.,Je suis dans la maison.
Qui cherches-tu ?,Qui cherches-tu ?
Celui qui est en haut !,Celui qui est en haut !
C'est un homme pour quelles raisons ?,C'est un homme pour quelles raisons ?
C'est un homme âgé de par ses années.,C'est un homme âgé de par ses années.
Il l'a battu à telle enseigne qu'il est là.,Il l'a battu à telle enseigne qu'il est là.
Il l'a battu à tel point qu'il est là.,Il l'a battu à tel point qu'il est là.
C'est celui-là à l'intérieur.,C'est celui-là à l'intérieur.
C'est celui-là qui est dehors.,C'est celui-là qui est dehors.
Que veux-tu ?,Que veux-tu ?
Avoir pu aller jusqu'à Saint-Louis.,Avoir pu aller jusqu'à Saint-Louis.
J'ai été jusqu'à Saint-Louis.,J'ai été jusqu'à Saint-Louis.
"Je l'ai appelé, aussi est-il là","Je l'ai appelé, aussi est-il là"
Il est venu à cause de toi.,Il est venu à cause de toi.
Il n'a rien dit à cause de l'homme.,Il n'a rien dit à cause de l'homme.
Ce n'est pas gentil pour l'autre.,Ce n'est pas gentil pour l'autre.
Aie de la pudeur pour ces femmes !,Aie de la pudeur pour ces femmes !
Il est mal élevé comme un gosse.,Il est mal élevé comme un gosse.
Habille-toi en garçon !,Habille-toi en garçon !
Tu n'es pas aussi modeste que ta mère.,Tu n'es pas aussi modeste que ta mère.
Fais comme tes pairs !,Fais comme tes pairs !
Tu es paresseuse comme cet autre-là.,Tu es paresseuse comme cet autre-là.
Vous êtes aussi avares qu'eux !,Vous êtes aussi avares qu'eux !
Il lui a donné à cause de toi.,Il lui a donné à cause de toi.
"Laisse-moi de grâce, au nom de Dieu !","Laisse-moi de grâce, au nom de Dieu !"
Aide-les à cause de ceux-là !,Aide-les à cause de ceux-là !
J'ai vu les enfants sauf toi.,J'ai vu les enfants sauf toi.
L'homme est allé à l'intérieur.,L'homme est allé à l'intérieur.
Parle au sujet de ceux-ci !,Parle au sujet de ceux-ci !
Ne fais pas partie de ceux-là !,Ne fais pas partie de ceux-là !
Va jusqu'à lui !,Va jusqu'à lui !
Il ne s'est pas mêlé à eux.,Il ne s'est pas mêlé à eux.
Il ne dit rien de cela.,Il ne dit rien de cela.
Tu n'avais pas été à l'intérieur,Tu n'avais pas été à l'intérieur
Tu n'avais rien dit de cela !,Tu n'avais rien dit de cela !
Il est parti ce matin.,Il est parti ce matin.
Attends jusqu'à demain !,Attends jusqu'à demain !
Va jusqu'à demain !,Va jusqu'à demain !
Monte jusqu'ici !,Monte jusqu'ici !
J'ai été jusqu'à lui.,J'ai été jusqu'à lui.
J'ai travaillé jusqu'au soir.,J'ai travaillé jusqu'au soir.
Sois poli !,Sois poli !
Sois avec politesse !,Sois avec politesse !
Parle avec ceux-là !,Parle avec ceux-là !
Redresse-le avec un baton !,Redresse-le avec un baton !
Il y amena un mouton pour l'homme.,Il y amena un mouton pour l'homme.
L'homme y est magnifique !,L'homme y est magnifique !
Les gosses y furent formidables !,Les gosses y furent formidables !
Il y est.,Il y est.
Il est là.,Il est là.
"Le voilà, là.","Le voilà, là."
Le roi est souverain ici.,Le roi est souverain ici.
Le prétendant n'y est pas roi.,Le prétendant n'y est pas roi.
"L'homme qui a été là-bas, où est-il ?","L'homme qui a été là-bas, où est-il ?"
Que souhaitais-tu ?,Que souhaitais-tu ?
Y avoir été,Y avoir été
Voyager demain,Voyager demain
Il est parti il y a un instant.,Il est parti il y a un instant.
L'homme n'est pas venu.,L'homme n'est pas venu.
Seul l'homme n'est pas venu.,Seul l'homme n'est pas venu.
Un homme de bien ne ment pas !,Un homme de bien ne ment pas !
Un homme tout simplement ne saurait l'effrayer.,Un homme tout simplement ne saurait l'effrayer.
J'irai aujourd'hui !,J'irai aujourd'hui !
Parle avec Samba seulement !,Parle avec Samba seulement !
Vois Moussa simplement !,Vois Moussa simplement !
Mets de l'ordre à l'intérieur seulement !,Mets de l'ordre à l'intérieur seulement !
Moussa seulement !,Moussa seulement !
À l'intérieur tout simplement !,À l'intérieur tout simplement !
Tu es un mortel tout simplement !,Tu es un mortel tout simplement !
Vous êtes des hommes tout simplement !,Vous êtes des hommes tout simplement !
Celui-là n'est pas venu seul.,Celui-là n'est pas venu seul.
Cela seulement ne suffit pas,Cela seulement ne suffit pas
Le voilà tout simplement,Le voilà tout simplement
"Le voilà, là, tout simplement.","Le voilà, là, tout simplement."
Cherche l'autre tout simplement !,Cherche l'autre tout simplement !
Cause tout simplement avec ceux-là !,Cause tout simplement avec ceux-là !
"Rien que là, donne deux fois !","Rien que là, donne deux fois !"
Donne deux fois rien que là !,Donne deux fois rien que là !
Te voilà tout simplement !,Te voilà tout simplement !
"Te voilà, quoi !","Te voilà, quoi !"
C'est là ce que je veux !,C'est là ce que je veux !
Cela simplement !,Cela simplement !
C'est celui-là tout simplement !,C'est celui-là tout simplement !
C'est là seulement !,C'est là seulement !
Vas-y seulement !,Vas-y seulement !
Vas-y vraiment !,Vas-y vraiment !
La chose est d'un blanc éclatant.,La chose est d'un blanc éclatant.
La chose est d'un noir obscur.,La chose est d'un noir obscur.
La chose est d'une clarté lumineuse.,La chose est d'une clarté lumineuse.
Monsieur Moussa est parti.,Monsieur Moussa est parti.
J'ai vu Monsieur Moussa.,J'ai vu Monsieur Moussa.
"L'homme, lui, ne s'en alla pas !","L'homme, lui, ne s'en alla pas !"
"La vieille, elle, ne parla plus !","La vieille, elle, ne parla plus !"
L'homme qui est parti,L'homme qui est parti
L'homme qui s'en alla,L'homme qui s'en alla
Rappelle Moussa qui s'en va,Rappelle Moussa qui s'en va
Voila l'homme !,Voila l'homme !
"Lui, Moussa, est parti","Lui, Moussa, est parti"
"Il l'a vu, lui, Moussa !","Il l'a vu, lui, Moussa !"
Va voir l'homme lui-même !,Va voir l'homme lui-même !
"Celui-là, lui, il refusera !","Celui-là, lui, il refusera !"
Celui-là a mauvais caractère !,Celui-là a mauvais caractère !
"Toi, tu es là !","Toi, tu es là !"
L'homme et l'enfant sont partis.,L'homme et l'enfant sont partis.
L'individu et son chameau se ressemblent !,L'individu et son chameau se ressemblent !
Toi et moi irons ensemble !,Toi et moi irons ensemble !
Celui-là et celui-ci n'ont rien de commun !,Celui-là et celui-ci n'ont rien de commun !
Celui-là et celui-ci ne se ressemble pas !,Celui-là et celui-ci ne se ressemble pas !
Celui-là et celui-ci ne se ressemble en rien !,Celui-là et celui-ci ne se ressemble en rien !
"Toi ou lui, il en est un qui est parti","Toi ou lui, il en est un qui est parti"
Frère de Nafi et Sokkna !,Frère de Nafi et Sokkna !
Il a vu l'homme et son enfant.,Il a vu l'homme et son enfant.
"Tu ne veux ni argent, ni fortune.","Tu ne veux ni argent, ni fortune."
Pénètre à l'intérieur ou ici !,Pénètre à l'intérieur ou ici !
Il voyagera aujourd'hui ou demain.,Il voyagera aujourd'hui ou demain.
"Il a acheté moutons, chèvres, poulets...","Il a acheté moutons, chèvres, poulets..."
Où es-tu ?,Où es-tu ?
Me voici... !,Me voici... !
A qui parles-tu ?,A qui parles-tu ?
A Moussa !,A Moussa !
Tu es jeune !,Tu es jeune !
Tu pars ?,Tu pars ?
C'est toi ?,C'est toi ?
Cet homme le voilà !,Cet homme le voilà !
Qui vois-tu ?,Qui vois-tu ?
Cet homme dont il était question,Cet homme dont il était question
Là où il y a de la lumière,Là où il y a de la lumière
À l'intérieur de cette maison,À l'intérieur de cette maison
Qui a fait ceci ?,Qui a fait ceci ?
Le Monsieur !,Le Monsieur !
C'était un homme en vérité !,C'était un homme en vérité !
"Que tu partes, c'est ce que ceux-là veulent.","Que tu partes, c'est ce que ceux-là veulent."
À toi qui es-là !,À toi qui es-là !
Par ici !,Par ici !
Chez l'autre qui est arrivé.,Chez l'autre qui est arrivé.
Vous voilà là à l'intérieur !,Vous voilà là à l'intérieur !
Il est par-là !,Il est par-là !
C'est toi-même !,C'est toi-même !
C'est vous-mêmes !,C'est vous-mêmes !
L'homme peut-il aller dans la maison ?,L'homme peut-il aller dans la maison ?
Je n'avais été nulle part ce matin.,Je n'avais été nulle part ce matin.
Aminata peut-elle venir ?,Aminata peut-elle venir ?
"Si elle veut, bien sûr !","Si elle veut, bien sûr !"
"Le voilà, il est parti","Le voilà, il est parti"
Qu'il aille chez Lamine NGom !,Qu'il aille chez Lamine NGom !
"Mais, moi, je n'ai pas été !","Mais, moi, je n'ai pas été !"
"Mais, même moi, je n'ai pas été !","Mais, même moi, je n'ai pas été !"
"Mais, même moi, je ne viendrai pas !","Mais, même moi, je ne viendrai pas !"
Et que nul ne bouge !,Et que nul ne bouge !
Surtout rentrez chez vous !,Surtout rentrez chez vous !
Que tu approches !,Que tu approches !
Et ne viens surtout pas à l'école !,Et ne viens surtout pas à l'école !
"Ainsi, tu vas t'en aller !","Ainsi, tu vas t'en aller !"
L'homme avait parlé,L'homme avait parlé
Surtout pars !,Surtout pars !
L'homme a été,L'homme a été
L'homme eût parlé,L'homme eût parlé
Samba qui est venu ?,Samba qui est venu ?
L'homme qui est venu ?,L'homme qui est venu ?
L'homme que l'enfant a appelé,L'homme que l'enfant a appelé
À l'intérieur : où il fait clair,À l'intérieur : où il fait clair
Où est celui dont il parle ?,Où est celui dont il parle ?
Qui n'as-tu pas appelé ?,Qui n'as-tu pas appelé ?
L'homme qu'il a amené,L'homme qu'il a amené
Cet homme qui l'accompagne !,Cet homme qui l'accompagne !
Celui-là avec qui tu parles !,Celui-là avec qui tu parles !
"L'autre, celui qui est arrivé !","L'autre, celui qui est arrivé !"
Là où tu vas !,Là où tu vas !
Là-bas jusqu'à ce que vous reveniez !,Là-bas jusqu'à ce que vous reveniez !
C'est un autre qui est venu ?,C'est un autre qui est venu ?
Oui,Oui
C'est ceux-là que l'homme désire,C'est ceux-là que l'homme désire
C'est toi qui aimes la jeune femme,C'est toi qui aimes la jeune femme
Je veux que l'homme vienne,Je veux que l'homme vienne
L'enfant dit d'entrer !,L'enfant dit d'entrer !
Qui cherches-tu ?,Qui cherches-tu ?
L'homme dont parle cet individu,L'homme dont parle cet individu
Dans la maison dont parle le Monsieur,Dans la maison dont parle le Monsieur
Cet homme nul ne le connaît !,Cet homme nul ne le connaît !
"Là, où il a fait un trou.","Là, où il a fait un trou."
Chez celui qu'il a indiqué.,Chez celui qu'il a indiqué.
C'est bien ?,C'est bien ?
"Jusqu'ici, c'est bon","Jusqu'ici, c'est bon"
Que fais-tu ?,Que fais-tu ?
Ce que cet homme a dit,Ce que cet homme a dit
Là où tu es,Là où tu es
L'homme ne dit pas qu'il est là !,L'homme ne dit pas qu'il est là !
C'est de l'homme que parlent les enfants.,C'est de l'homme que parlent les enfants.
C'est Samba que tu appelles ?,C'est Samba que tu appelles ?
"Si tu pars, il vient.","Si tu pars, il vient."
C'est à l'intérieur que tu dis ?,C'est à l'intérieur que tu dis ?
Nous allons à l'intérieur ?,Nous allons à l'intérieur ?
C'est à l'intérieur qu'est entré l'homme.,C'est à l'intérieur qu'est entré l'homme.
C'est à l'intérieur que vous allez ?,C'est à l'intérieur que vous allez ?
Où est l'homme dont il parle ?,Où est l'homme dont il parle ?
C'est de celui-là que parlent les enfants ?,C'est de celui-là que parlent les enfants ?
C'est de l'autre côté qu'habite l'homme ?,C'est de l'autre côté qu'habite l'homme ?
C'est moi que l'homme appelle ?,C'est moi que l'homme appelle ?
C'est l'autre que nous connaissons.,C'est l'autre que nous connaissons.
