french,wolof
Tu te battais avec qui ?,Ag ñan ŋga doon xeexal ?
Quel mouton en entier ?,Man xar mépp ?
"Tu sais, cet homme là ?",Gis ŋga nit kookee ?
Aide-les à cause de ceux-là !,Dimëlé leen ŋgir ñooñe !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,"Bëgg naa ci juróomi waxtu, ci subë, ŋga ñëw !"
L'homme te voyait,Góor gi daan na la gis
Dis à la personne qu'elle vienne,Nil waa ji na ñëw
Sur cette photo il y a une chose enroulée avec des bâtons qui semble être une chambre à coté d'un arbre en abondance. Il y a aussi autre chose qui ressemble à un ustensile de cuisine dans lequel on a mis des bâtons et il y a des herbes à coté.,Nataal bii nag am na benn lu ñu wërële ay bant mu mel ni néeg nekk ci wetu garab gu sëq. Am tamit beneen lu mel ni toogukaay lu ñu def ay bant am ay ñax yu nekk ci koteem.
Me voilà parti.,Ma ŋgii dem.
"Je me souviens de l'étincelle dans ses yeux quand je lui ai raconté que j'avais parlé de lui aux Indiens, et qu'ils l'invitaient à retourner sur les fleuves, qu'en échange de son savoir et de ses médicaments, ils lui offraient une maison et la nourriture pour le temps qu'il voudrait.","Waaye maa ngi fàttaliku ferňeent ba takk ciy bëtam bés ba ma ni ko Enjeŋ yi namm nañ ko lool te su doon seen sago mu dellu fa, nekkaat seen doktoor, ñu ameel ko léppam ngiiru dundam."
Attends la belle jeune fille.,Négël xale bu rafet bi.
J'ai été jusqu'à Saint-Louis.,Dem naa ba Ndar.
À l'intérieur même ?,Ci bir sax ?
J'ai aperçu des messagers.,Séen naa ay ndaw.
"L'homme, le voilà.",Góor gaa ŋgi.
"Des colons, en somme.","Ci gàttal, danu leen a jaay doole, ñëw ba ci seen biir kër sanc fa."
"Je vais regarder la fièvre monter dans le ciel du crépuscule, les éclairs courir en silence entre les écailles grises des nuages auréolés de feu.","Timis jot na. Maa ngi téen, janook asamaan siy gën a yëngu saa su ne. Niir yu dóomu-taal yaa ngi nirook i waasintóor, melax yiy réer ak a feeñ ci seen biir."
"À Ntumbo, sur le plateau, ils croisent un troupeau, que mon père photographie avec ma mère au premier plan.",Am na nataal bu Baay jël ba ñu yeggee Tumboo : sama yaay a ngi taxaw ci kanamu benn géttu nag.
Tu as été quelqu'un !,Nit ŋga !
Converser avec l'un lequel ?,Waxtaan ak kenn kan ?
Cela a été difficile à admettre.,Mu doon nag lu naqadee nangu.
"Longtemps après je suis hanté par le poème de Chinua Achebe, Noël au Biafra, qui commence par ces mots : Non, aucune Vierge à l'Enfant ne pourra égaler Le tableau de la tendresse d'une mère Envers ce fils qu'elle devra bientôt oublier.","Ñu teg ciy at, ab taalifu Sinuwaa Aseebe di tëgg tama ci sama biir kaaŋ. Taalif baa ngi tudd : Nowel ca Biyaafaraa, mu koy ubbee nii : Dëgg la Nataal bi Ndeyu Yéesu boq doom ji Daw na yaram Wànte dara mënuta dab Cofeel ak tiisu ndey ju tiim doomam Muy sukkuraat."
"Rien de commun avec l'éducation à la française, les jeux du mouchoir et les trappe-trappe, les repas joyeux où tout le monde parle à la fois, et pour finir les douces chantefables que racontait ma grand-mère, les rêveries dans son lit en écoutant grincer la girouette, et la lecture des aventures d'une pie voyageuse au-dessus de la campagne normande, dans le livre La joie de lire.","Aka wute woon ak nañ nu daan yare ca Tugal ! Tugal nga xam ni la fa ëppoon solo moo doon di fo, di caxante, di ree, su reer jotee nu wër taabal jiy lekk di waxtaan, ku gën a dijj sa moroom ŋaam nga ne kii la. Te sun fa jógewaan, sama maam ju jigéen daan nu léebal ak a woyal. Man nag, su may wéet sama kow lal, ay janeer di ma dikkal, may dégg karkàndal biy riir. Daan naa yéemu it ci téere bu tudd La joie de Lire – mbégtem njàng – daan nettali mbirum picc ma sawaroon lool ci jaabante ci kow asamaanu Normàndi."
"L'homme qui m'est apparu au pied de la coupée, sur le quai de Port Harcourt, était d'un autre monde : vêtu d'un pantalon trop large et trop court, sans forme, d'une chemise blanche, ses souliers de cuir noir empoussiérés par les pistes.","Nit ki ma teerusi ci waaxu Poor-Arkuur dafa mel ni ku bokkul ak ñoom xeet walla sax ku fëlle beneen dunyaa. Tubay ji mu sol, yaatu te gàtt, kenn xamul lu muy nirool ; simis bi dafa weex, dàlli deram yu ňuul yaa ngi pënde ba nga ni lii lu mu doon."
Je ne comprends pas,Dégguma
Je ne parles pas Français.,Mahn deggumah Faranse.
"Devant l'avancée de l'armée fédérale, en proie à une folie vengeresse, la population civile fuit vers ce qui reste du territoire biafrais, envahit les savanes et la forêt, tente de survivre sur les réserves.","Làrme bu Legoos ni nag caaxaan faaxe, fàww mu fey Biyaafaraa boram. Daw wuti foo làqoo fa sësoon."
C'est un autre récipient que je veux !,Beneen ndab laa bëgg !
"Affronter les dangers sur la route du retour, risquer d'être capturés par les Allemands ou les Italiens, déportés.","Rax-ci-dolli, dellu Afrig naroon na koo jural fitna ju dul jeex. Te su loolu lépp weesoo, ñàkkul Almaŋ yi mbaa Italyeŋ teg ko loxo ci yoon wi, àddinaam doxe fa yàqu yaxeet."
"Les plus petits étaient sous la surveillance des plus grands, jamais seuls, jamais livrés à eux-mêmes.",Ñi gën a féete xale dañuy topp ci seen ndigalu mag. Kenn du beru walla nekk ci lu la neex.
Tout ce discours,Wax jépp
"Sur cette photo datant d'il y a trente sept ans, j'y vois, semble-t-il, <mask> poisson. C'est un poisson qui a aussi des couleurs. Les couleurs aussi y'en a du bleu, du marron, du blanc, et ce qui l'entoure c'est du blanc.","Nataalu fanweer ak juróom-ñaar, maa ngi ci gis lu mel ne lu taxam taxawaayu jën. Jën la woo xam ne itam dafa am ay kulëer. Kulëer yi tamit am na bulë, am na marõ, am na weex, lu ko wër lépp lu weex la."
C'est celui-là que je te donne.,Benn boobule laa la may.
Pardon.,Baal ma.
Il a vu les dames.,Gis naa jeeg ji.
Où puis-je m'asseoir ?,Ma toog fan ?
Banso est au bout de la route de latérite carrossable en toutes saisons.,"Ngir teeri Bansoo, muy noor di nawet, oto bi day daw cib taliy raŋ-raŋ ba jeexal ko."
Qui as-tu vu ?,Ko gis ?
"Ce n'est pas par hasard que mon père, pour désigner ces maisons de passage africaines, utilise le mot très mauricien de « campement ».","Seetlu woon naa ni néeg yooyu ñuy dalale gan ci Afrig, Baay masu leen a tudde lu dul « kampamaŋ »."
Il m'a vu moi !,Gis na ma man !
Celui-là à l'intérieur.,Kooku ci biir.
Cet homme qui avait voulu,Góor gii bëggóon
J'ai vu mes autres amis !,Gis naa sama xarit yeneen yooyuu !
La réunion ce n'est pas après-demain ?,Ndaje mi du gannaaw ëlëk ?
Il veut que l'homme revienne,Bëgg na góor gi dellusi
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi ŋgi fi !"
S'il avait été,Su demoon
"C'est celui-là, celui-là debout !",Kookule la kookule taxaw la !
Tu aurais été sans l'y trouver.,Ya ŋgi demkoon doo ka fa fekk.
"Il vérifiait à chaque instant le charbon du filtre à eau, ne buvait que du thé, ou même de l'eau bouillante (que les Chinois appellent du thé blanc), fabriquait lui-même ses bougies avec de la cire et des cordons trempés dans la paraffine, lavait lui-même la vaisselle avec des extraits de saponaire.","Fu mu tooluy saytu këriň giy segg ndox mi ; maa ngi fàttaliku yit ne àttaaya doŋŋ la daan naan, walla sax ndox mu tàng kese – li Sinuwaa yiy woowe àttaaya ju weex. Baay moo daan defar ay sondeelam ak kombook i buum ; tabanaane la daan segg, raxasal boppam ndab yi ndax kenn doyu ko ci woon."
C'est cette ville de Sérère.,Gii dëkku Séeréer la.
Tu as vu le fils de quelle femme ?,Gis ŋga doomu jigéen jan ?
"Dans tel autre, le district officer, au cours d'une tournée, a fait saisir à l'étal du boucher une viande prétendument de porc, mais que la rumeur désigne comme étant de la chair humaine.","Am na it màrse bu « District Officer » bi tegee loxo taabalub jaaykatu yàpp. Mu ni leen lii lan la, ñu ni ko ñoom yàppu mbaam-xuux lañ fay fees. Waaye njortoon na ni yàppu nit la woon."
L'homme partant,Góor gi di dem
Toute la chambre,Néeg bépp
Je vois dans le blanc de tes yeux,Maa ngi gis ci liy weex sa bët
Il avait rêvé devant les cartes.,"Maa ngi koy gisaat mu tiim aw dénd, bët yiy doxantu dëkkoo-dëkk. Muy gént, nag."
"Si je regarde aujourd'hui la seule photo que j'ai conservée de la maison d'Ogoja (un cliché minuscule, le tirage 6 x 6 courant après la guerre), j'ai du mal à croire qu'il s'agit du même lieu : un grand jardin ouvert, où poussent en désordre des palmiers, des flamboyants, traversé par une allée rectiligne où est garée la monumentale Ford V8 de mon père.","Nataalu këru Ogosaa gi ma dese, bu tuutee-tuuti la. Tóokër bu yaatu bi, ndeysaan... Garabi-tiir yeek garabi mbër yi... Yoon wii Baay daan gaare wotoom, W8 bu réy a réy ba. Saa yu ma xoolee bile nataal, fàww ma ni ci sama xel : ndax ci dëgg-dëgg fii laa dëkkoon ? Manumaa nangu ba tey ne benn béréb bi la."
Je partirai,Dinaa dem
Quel homme est parti ?,Góor gu dem
"Si tu pars, il vient.","Soo demée, mu ñëw."
C'est cette image que mon père a détestée.,Njaayum puukare moomu la Baay siboon ba fu sib yem.
"Sur les cartes qu'il dessine, les noms forment une litanie, ils parlent de marche sous le soleil, à travers les plaines d'herbes, ou l'escalade laborieuse des montagnes au milieu des nuages : Kengawmeri, Mbiami, Tanya, Ntim, Wapiri, Ntem, Wanté, Mbam, Mfo, Yang, Ngonkar, Ngom, Nbirka, Ngu, trente-deux heures de marche, c'est-à-dire cinq jours à raison de dix kilomètres par jour sur un terrain difficile.","Ci dénd yi muy rëdd, tur yi mel niy baat yuy dekkali dox bi ñuy dox ci ñax mi, naaj wu tàng wi, walla coonoy yéeg ay tangor yuy raay niir yi. Tur yaa ngi : Keŋawméeri, Mbiyaami, Tañaa, Tim, Wapiri, Njem, Wànte, Mbam, Mfoo, Yaŋ, Ngonkaar, Ngom, Birkaa, Nguu... Ci juróomi fan, ñu dox lu mat fanweeri waxtu ak ňaar, te du benn fan wu ñu doxul fukki kilomet."
"Les routes maritimes sont devenues dangereuses, et c'est le Sahara qui permet la circulation des denrées.","Ginnaaw géej gi wóoratul, Saxaraa fi sës ngir doxal njënd mbeek njaay mi."
Il a des moutons.,Am na ay xar.
"Sans doute les choses se seraient-elles passées autrement s'il n'y avait pas eu la cassure de la guerre, si mon père, au lieu d'être confronté à des enfants qui lui étaient devenus étrangers, avait appris à vivre dans la même maison qu'un bébé, s'il avait suivi ce lent parcours qui mène de la petite enfance à l'âge de raison.","Ñàkkul dog-dogu xare bee ko taxoon a mel noonu. Su fekkoon ni bokkoon naak nun benn kër, di nu gis ba nuy perantal ba ba nuy dëgër, àddina du dox ba bés ay doomam diy doxandéem ci moom."
Comme il avait ainsi été en ce lieu,Noonu mu demoon foofa
L'homme t'a dit ici il y a un instant de sortir.,"Góor gi nee na la fi saŋx, ŋga dem ci biti."
Vous parlez de quelle dame (ici) ?,Jile jigéen jan ŋgeen wax ?
Je n'entends pas.,Degguma.
Je fus Laobé.,Laobe lë woon.
C'est moi qui dois partir !,Maa di dem !
Qu'il aille chez Lamine NGom !,Na dem ca Laamin Ngom !
S'exiler pour bouder ses fruits répandus,Gàddaay gedd la ñuy tasaare
"Des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa.","Nagi dëkk bii ŋga gis, wa ci ëpp sa baay Alfa moo ka moom."
"C'est quelqu'un que j'apprécie, celui qui est parti !",Kooku dem ku më bëgg la !
C'est à cette époque que ma mère est tombée enceinte deux fois.,Jamono jooju la sama yaay ëmb ñaari yoon.
Ils furent Laobé.,Laobe lañu woon.
"Quand elle nous voyait sortir, ma mère nous obligeait à mettre nos casques Cawnpore – en réalité des chapeaux de paille qu'elle nous avait achetés avant notre départ dans un magasin de la vieille ville de Nice.",Dunu génn kër gi te sama yaay newu nu solleen seen kask Kaawanpoor – du woon dara sax lu dul mbaxane ňax yaň ňu jëndaloon ca Niis.
C'est lui qui n'eût pas été,Moo demkoonul
Quel ami serais-tu pour eux ?,Ya di seen ban xarit ?
Tu as vu quels amis à toi ?,Gis ŋga sa yan xarit ?
"Bamenda, Banso, c'était au temps du bonheur, dans le sanctuaire du haut pays entouré de géants, le mont Bambouta à 2 700 m, le Kodju à 2 000, l'Oku à 3 000.","Afrig mënatul a yem ci Bamendaak Bansoo, fa xolam daan féexe, béréb ya daan yàkkali dënnam, muy noyyi bu baax. Xam naa xelam dinay faral a dellu ci ñaari diiwaan yu sell ya te ay ponkal wër leen : tangoru Bàmbutaa, yegg ba 2 700 meetar ak tangori Kojo ak bu Oku yiy def 2 000 ak 3 000 meetar."
"J'ai vu l'autre, dont il fut question.",Gis na keneen ki woon.
"Enfin, à l'extérieur, c'est l'océan immense des Africains, qui ne connaissent des Occidentaux que leurs ordres et l'image presque irréelle d'une voiture carrossée de noir qui roule à toute vitesse dans un nuage de poussière et qui traverse en cornant leurs quartiers et leurs villages.","Soo bawoo foofu, dem fu gën a sore, ngay soog a gis doomi réew mi, nit ñu ñuul ñi, baree-baree ba nga ni lii lu mu doon. Ñoom dara lañu jotewul ak Tubaab yi. Xanaa ab doxandéem di leen sant ñuy def. Walla boog léeg-léeg ñu séen ab woto – waaye ndax woto dëggëntaan la sax ? – muy xélu, di yëkkati pënd bu bareek a korne buy romb – fiiw ! fiiw ! –s eeni gox."
C'est nous-même qu'il cherche.,Ñun ñii lay set.
Je ne te répéterai plus jamais rien.,Waxati ma la koon dara.
À l'intérieur tout simplement !,Ci biir doŋŋ !
J'ai vu des vaches d'Europe.,Gis naa nagu Tugal.
Cherche un autre lion !,Seetal gaynde geneen !
Que veux-tu ?,Loo bëgg ?
"Oui mon parent, je vois que ça c'est des pots de Nescafé dans lesquels il y a du café. J'y ai vu des graines de café mûrs et d'autres qui ne le sont pas. J'y ai vu aussi du café en poudre sur le coté.","Waaw mbokk mi, gis naa ni lii de ay potu Nescafé ñu def ci café. Gis naa ci ay doomi café yu ñor ak yu ñorul. Gis naa ci café gu mokku tamit ci wet gi."
"C'était avant la guerre, avant la solitude et l'amertume, quand tout était possible, quand le pays était jeune et neuf, que tout pouvait apparaître. Loin de la société corrompue et profiteuse de la côte, il avait rêvé de la renaissance de l'Afrique, libérée de son carcan colonial et de la fatalité des pandémies. Une sorte d'état de grâce, à l'image des immensités herbeuses où avançaient les troupeaux conduits par les bergers, ou des villages aux alentours de Banso, dans la perfection immémoriale de leurs murs de pisé et de leurs toits de feuilles.","Walla ma ni boog loolu la doon gént, laata xare biy kalaate. Géntug Afrig bu yeewu, yewwiku, wóolu boppam, jàpp ne dara tëwatu ko. Baay gëmoon na ne Afrig mën naa mucc ci ger, feebar, bekkoor ak yeneen lóoxóor yi ko tàmm a lottal. Daan na janeer moom-sa-réew ak tawféex yu amul dayo, tollu ni Afrig ci boppam. Waaye xare bi ñëw, dàq loolu lépp ci xelam, faaleetul kenn, defatul dara muy dara."
"J'y suis avec, pas à pas.","Maangi ci kowam, ndanka, ndanka."
"Elles avancent l'une derrière l'autre, penchées en avant, leurs pieds battent la terre au même rythme que les tambours.","Fecckat yaa ngi jiitle di wër làng gi, seen tànk yiy dóor suuf seek doole ñoom tamit, ànd ak njiinum sabar yi."
Fais sortir toute vache que tu vois !,Génnéel bépp nag woo gis !
Choisis une jument du Wâlo.,Tannal fasu Waalo wu jigéen.
Il y amena un mouton pour l'homme.,Yobul na fi xar góor gi.
L'homme est allé à l'intérieur.,Góor gi dem na ci biir.
"Les États qu'elles représentent s'affrontent par procuration, la France du côté des insurgés biafrais, l'Union soviétique, l'Angleterre et les États-Unis du côté du gouvernement fédéral majoritairement yorouba.","Ku nekk, nag, am foo far, Frãs di jàppale way-fippuy Biyaafaraa yi ; Riis yi, Àngalteer ak Amerig ànd ak gornmaa bu Legoos."
"Vous, vous voulez",Yéen bëgg ŋgeen
Sans doute verser des larmes.,Walla xéy-na léeg-léeg nga làqu fomp rangooñ.
Comment vas-tu ?,Nan ŋga def ?
J'ai vu vaches d'Europe.,Gis naa nagu Tugël.
"Mais de temps à autre, le matin, ils avaient été remplacés par un spécimen plus grand, de couleur blanche tirant sur le jaune, et nous savions instinctivement que cette variété pouvait être venimeuse.","Waaye léeg-léeg yeneeni jiit yu gën a réy wuutu leen. Boo leen giseek seen weexaay bu xëcc ci puur, njort ni ñii moom war nañoo am daŋar."
"Alors, quelle Afrique ?","Gan Afrig, boog ? Xam."
Je te confie celui-là.,Deŋk naa la boobule woon.
"C'est toi qui l'as vu, lui.",Yaa ka gis moom.
"Quelques jours plus tard, il s'embarque à destination de Georgetown, en Guyane.","Ñu teg ciy fan, mu dugg gaal, teeri Sorstaawun, ca Guwiyaan."
Tu ne pars pas ?,Doo dem ?
Je l'ai donné à quelqu'un de meilleur que lui.,May naa ka keneen ku ka gën.
C'est ainsi que je le vois à la fin de sa vie.,Noonu laa ko tàmme woon a gis ci mujjug dundam.
"De Victoria, les pistes le conduisent à travers le mont Cameroun vers les hauts plateaux où il doit prendre son poste, à Bamenda.","Yooni Wiktoryaa yaa nga jëm tundu Kamerun, ca dëkki tangori Bamendaa yu kowe ya mu waroon a doore liggéeyam."
"Aujourd'hui encore, quand je vois des images de l'Afrique, les grands parcs du Serengeti ou du Kenya, je ressens un élan du cœur, il me semble reconnaître la plaine où nous courions chaque jour, dans la chaleur de l'après-midi, sans but, pareils à des animaux sauvages.","Ba sunu jonn-Yàlla-tey, mënumaa gis ay nataali Afrig, moo xam pàkku Sereŋeti la wallay pàkki Keñaa te sama yaram dawul, ma dellu ci saa si jamono jañ daan wëndéelu ci àll bi niy bàyyima."
Comment dis t-on ceci en Wolof ?,Naka lanuy waxee lii ci wolof?
Vous êtes aussi avares qu'eux !,Daŋgeen bëggé naka ñoom !
Arrête !,Taxawal !
Venez en paix,Agsileen ak jaam
L'homme souhaite que tu partes et que les enfants restent.,Góor gi bëgg na ŋga dem te xale yi toog.
Il y fait si humide qu'il faut mettre chaque matin les draps et les couvertures à sécher sur le toit.,"Dafa tàng bay guusal mbàjj yeek darab yi, suba su jot ñu war leen a weer ci kow jànq bi."
Des amis à moi !,Samay xarit !
"Le Cameroun avait échappé, semblait-il, à ces malédictions.",Kamerun demoon na bay mucc ciy lóoxóor yu ni mel.
Tu pars ?,Demŋga ?
"Avec la complicité de l'Angleterre et des États-Unis, le général Adekunle verrouille le blocus sur le territoire biafrais, empêchant tout secours et tout approvisionnement.","Àngalteer ak Amerig di làquy jàppale Adekunle, mu kepp fippu yi, kenn mënuta leen a wallu."
Oui.,Wau.
"Sur la photo qu'on m'a envoyée, j'y ai vu un cadre avec des chaussures. Il y a des chaussures de garçon mais aussi des chaussures fermées.","Nataal bii ñu ma yónnee gis naa ci ab kaadar def ay dàll, dàll yoo xam ne ay dàlli góor la, dàlli fermé yi tamit mi ngi ci."
"Sur ces entrefaites, je me tus.","Noonu itam, ma noppi."
Pour qui te prends-tu ?,Ya di kan ?
Voila que j'ai été,Maa ŋgii demoon
"Donc, tu ne partiras pas ?","Doo dem, xanaa ?"
L'homme peut-il partir ?,Góor gi dem ?
"Début 1928, il est dans un bateau qui longe la côte de l'Afrique à destination de Victoria, sur la baie du Biafra.","Ndoorteelu atum 1928, Baay dugg saxaaru-géej, topp tefesu Afrig, jëm Wiktoryaa, ci ruqu-géejug Biyaafaraa."
Vous avez été,Yéen dem ŋgeen
"L'avènement de l'indépendance, au Cameroun et au Nigeria, puis de proche en proche à travers tout le continent, avait dû le passionner.","Teewul ba mu yëgee ni Niseryaak Kamerun moom nañu seen bopp, muy xibaar bu ko yëngal, yitteel ko."
"Avec eux voyageaient leurs employés, Njong le chocra, Chindefondi l'interprète, Philippus le chef des porteurs.","Seeni surga daan naňu tukkeek ňoom. Ku ci mel ni Njoŋ, « sokaraa » ba, walla Sindefondi, làppto bi, walla Filipus njiitu yenukat ya."
"Ici alors, si tu refuses !","Soo bëggul, ci fii kóon !"
"Nous courions presque sans nous arrêter, à perdre haleine, dans les hautes herbes qui fouettaient nos visages à hauteur des yeux, guidés par les fûts des grands arbres.","Danu daan réer ci biir ñax mi, muy caw sunuy xar-kanam, nuy daw bay xiiqët. Su dul woon garab yi nuy séen, dunu xamati sax fan lanu nekk."
Tout le mouton,Xar mépp
"Était-ce un jeu ? Nous nous sentions pleins de puissance. Je m'en souviens aujourd'hui, non pas comme d'un divertissement sadique de sale gosse – la cruauté gratuite que des petits garçons peuvent aimer exercer contre une forme de vie sans défense, couper les pattes des doryphores, écraser les crapauds dans l'angle d'une porte –, mais d'une sorte de possession, que nous inspiraient l'étendue de la savane, la proximité de la forêt, la fureur du ciel et des orages.","Ndax mbir mi po kese la woon ? Danoo yëgoon sunu doole, yaakaar ni dara warunu woon a të, rawati-na noon bu nuy dëkk te mënunu koo teg bët. Fo kese ? Ay doomi-tubaab yu xamadi di rajaxe lépp, ni ñenn ñiy dagge tànkiy gunóor walla tanc mbott ci ginnaaw bunt ? Mukk ci àddina. Liñ doon def weesu woon na loolu lépp. Danoo tegoon sunu bopp ñaari ponkal yu am doole, sëppu dunyaa ni nooy boroom. Te ci sama gis-gis, liñ taxoon a ràkkaaju du woon dara lu dul càkkeef gi nu wëroon, màndiŋ mi yaatu ba mel ni amul àpp, ngëlén yeek asamaan si xund, di gëdd ak a xultu."
Quel homme as-tu vu ?,Daŋga gis kan ?
C'est peut-être Fatim !,Faatim la soo demee !
Je t'ai vu avec lui !,Gis naa la yaw ak moom !
"Paix seulement, et toi ?","Jaam rek, Yow nag ?"
Tu parles de quelle maison ?,Bii néeg ban ŋga wax ?
Il parle desquels de vous ?,Yéen ñan la wax ?
Samba ?,Samba ?
"Le D.O. n'est pas loin, le grand centre administratif de la province de Cross River est à Abakaliki, accessible par une route carrossable.","« District Officer » bi soriwu fa, sarwiis bu mag biy saytu diiwaanu Koros Riwër mi ngi Abaakaliki te it tali bi baax na."
"Et non la réponse – sans doute rassurante, peut-être un peu gênée – de ma mère : « Non, elle n'est pas malade, elle est vieille, c'est tout. » La vieillesse, sans doute plus choquante pour un enfant sur le corps d'une femme puisque encore, puisque toujours, en France, en Europe, pays des gaines et des jupons, des soutiens-gorge et des combinaisons, les femmes sont ordinairement exemptes de la maladie de l'âge. La brûlure sur mes joues que je ressens encore, qui accompagne la question naïve et la réponse brutale de ma mère, comme un soufflet. Cela est resté en moi sans réponse. La question n'était sans doute pas : Pourquoi cette femme est-elle devenue ainsi, usée et déformée par la vieillesse ?, mais : Pourquoi m'a-t-on menti ? Pourquoi m'a-t-on caché cette vérité ?","Sama tontub yaay moom, wax dëgg taxu koo am solo. Dafa ma ni : « Déedéet, dara jotu ko, daa màgget doŋŋ. » Xam na daa bëggoon a dalal sama xel waaye ñàkkul it mu am tuuti kersa ci li ma ko laaj. Nekk gone, janook jigéen ju màgget ba rasu, gënalul kenn. Tugal ga ma jóge woon, jigéen ñeek seeni “korsaas” ak seeni sippi njiitlaay mbaa ndóbinu, daan na ñu mucc ňaare ci yenn feebar yi. Ndax looloo waral laaj boobu taq ay ati-at ci sama làmmiñ wii, tàng jërr ? Ni sama tontu yaay bi ñagase it, dara la ci. Laaj bi du rekk : lu tax jigéen jii mel nii, soppeeku ba nirootul nit ? Laaj bi dëggëntaan mooy : lu tax kenn masumaa wax ni li mën naa am ? Luy ndeyu nëbb ma dëgg gu ni mel, man gone gu xamul dara ?"
Quelles femmes se sont égarées ?,Jigéen ñan ñoo réer ?
J'aurais acheté le mouton de quelle autre personne ?,Jënd naa xaru beneen waa jan ?
Aminata peut-elle venir ?,Aminta ñëw ?
Moi je partirai,Dama di dem
J'ai vu un lion.,Gis naa gaynde.
"Cette Afrique-là n'est pas très dépaysante : c'est l'étroite bande qui suit le contour de la côte, depuis la pointe du Sénégal jusqu'au golfe de Guinée, que connaissent tous ceux qui viennent des métropoles pour faire des affaires et s'enrichir promptement.","Du sax nataal bu war a bett képp ku xam ni mbir mi doon deme booba. Tubaab yi doon dem Afrig, daanaka yoon woowu la ñu gënoon a miin, yoon wiy jóge Senegaal, jëm ruqu-géeju Gine. Tubaab ya doon jaay ak a jënd te yàkkamtee dajale alal ju takku, xamoon nañ bu baax yoon woowu."
Tu ne vas pas dans un autre lieu !,Demuloo feneen !
C'est moi le professeur.,Maa di jaŋgalékat bi.
Rappelle Moussa qui s'en va,Wooyil Musaa moom mi di dem
"Le médecin n'est pas cet homme qui apporte le bienfait des médicaments occidentaux, et qui sait partager son savoir avec les anciens du village.","Gisewuñ ko ni ki leen di jox ay garabi Tubaab, di weccee xalaat ak magi dëkk bi."
Baobab implorant le soleil,Guy yow miy ñaan jant bi
Tu as choisi la fille de quelle femme ?,Tann ŋga doomu benn jigéen jan ?
C'est un homme qui n'est pas bon !,Nit ku baaxul la !
L'homme n'a pas été,Góor gi demul
"Les marchands continuent de transporter le sel, la laine, le bois, les matières premières.",Ñoom ñu ngay wéy di yab ci seeni kamyoŋ xorom ak kawari xar ak bant ak yu ni mel.
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
"Les hauts plateaux où avance lentement le troupeau de bêtes à cornes de lune à accrocher les nuages, entre Lassim et Ngonzin.","Diggante Lasim ak Ngonsin, sama xel dajeek géttug nag yuy daagu ak seeni béjjén yu bindoo ni xaaju weer, di lonk niir yi."
Il l'a battu à telle enseigne qu'il est là.,Dóor na ka ba mi ŋgi.
C'est vous-mêmes !,Yéen ñile la !
"En fait, le monde a changé de nos jours.","Moom daal, léegi addina dafa soppeeku."
L'homme avait parlé,Góor gi waxoon na
Confie la chose à l'un d'eux !,Deŋkël lëf li kenn ki !
Il parle de l'enfant qui souffre.,Xale bi tawat la wax.
Afin que parte ?,Ndax kan dem ?
"Ma mère racontait que plusieurs fois il l'avait aidée à traverser des rivières en crue, en la tenant à bout de bras au-dessus de l'eau.","Sama yaay daan na wax ni du benn du ñaar, Filipus aj na ko ciy loxoom di xuus ci biir dex gu yëngatu."
Cet homme qui est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
"Un peu plus loin, le cercle des colonisés, avec l'échafaudage complexe qu'ont décrit Rudyard Kipling pour l'Inde et Rider Haggard pour l'Est africain.","Nga jóge fa, dox tuuti daldi àgg fa doomi réew miy dankalikoo. Kilifay Tubaab yooyu nag, lijjanti seeni mbir, xam kan moo ciy kan ak lan la ku ci nekk yelloo, yombul. Ridyaar Kipliŋ jéem na cee bind ci wàllu Eend, ni ko Raaydëer Agaard jéeme ci penkub Afrig."
Un lion dans la chambre !,Aw gaynde ci biir néeg bi !
Où est l'eau que tu avais puisée ?,Ana ndox mi ŋga duyóon ?
"À l'époque où il parcourt la province du Nord-Ouest, les cartes sont inexistantes. La seule carte imprimée dont il dispose est la carte d'état-major de l'armée allemande au 1/300 000 e relevée par Moisel en 1913.","Su weesoo dénd wi làrme réewum Almaañ defar ci xasabu 1/300 000, te ku ñuy wax Muwaasel jëfandikoo ko ci atum 1913, Baay amutoon beneen nataalu diiwaanu sowu-kow ba mu daan wër."
C'est ces livres là-bas que j'ai achetés !,Téere yee laa jënd !
Où est celui-là ?,Ana kooku
Qui as-tu vu ?,Koo gis ?
"Il en est reparti au début des années cinquante, lorsque l'armée a jugé qu'il avait dépassé l'âge de la retraite et qu'il ne pouvait plus servir.","Ndoorteelu atum 1950 la ko làrme bi yewwi, mu noppalu liggéey, jóge Afrig."
Le voyage en Afrique met fin à tout cela.,Gàddaay jëm Afrig a dakkal loolu lépp.
Le territoire à parcourir pour livrer cette bataille aux maladies est immense.,"Toolu-xare bee ka yaatu, tey !"
