french,wolof
"La proximité physique avec ce pays, ce sentiment que seul procure le contact avec l'humanité dans toute sa réalité souffrante, l'odeur de la peau, la sueur, le sang, la douleur, l'espoir, la petite flamme de lumière qui s'allume parfois dans le regard d'un malade, lorsque la fièvre s'éloigne, ou cette seconde infinie durant laquelle le médecin voit s'éteindre la vie sur la pupille d'un agonisant – tout cela qui l'avait emporté, électrisé au commencement, quand il naviguait sur les fleuves de Guyane, quand il marchait sur les sentiers de montagne du haut pays camerounais, tout cela est remis en question à Ogoja, à cause de la désespérante usure des jours, dans un pessimisme inexprimé, parce qu'il constate l'impossibilité d'aller au bout de sa tâche.","Afrig, dafa koo dugg, mu yëg ko ci yaramam ba fu yëg yem, dem ba maasalook moom. Te li ko may loolu, mooy li mu fi teewe ay yoon i yoon doom-aadamay jànkonteek metit wu tar. Xetu der. Deret. Ñaq. Wànte taxul ba tey yaakaar tas. Waaw, yaakaar giy tàkk léeg-léeg ci bëtu ki demoon ba jàpp ni jeexal na ci dunyaa, jékkee-jékki yëg ni mu ngi am tan. Mbaa diir bu gàtt te mel ni amul àpp bi muy tiim kuy sukkuraat, peru bët yiy fey ndànk-ndànk. Ca njëlbéen ga, ba muy wëndéelu ca dexi Guwiyaan yaak tangori bëjgànnaaru Kamerun ya, ci teenu metit boobu la daan roote kàttanu ñefe. Wànte Ogosaa dafa daldi rey loolu lépp ci moom : bés yiy toppante, bu jàll gën a soof sa moroom, njaaw-njort ni ràpp xolam tëj, mu xam ni li mu yenu diis na lool ciy mbaggam."
"Il me raconte, avec la voix encore voilée par l'émotion, ce jeune Ibo qu'on lui apporte à l'hôpital d'Ogoja, pieds et poings liés, la bouche bâillonnée par une sorte de muselière de bois. Il a été mordu par un chien, et maintenant la rage s'est déclarée.","Nettali na ma yit – maa ngi fàttaliku ni baat bi doon loxe keroog – goneg Ibo ga xaj màtt bés, mu jóge fay say tëw a bàyyi, ñu tëj gémmiñ gi, yeew ko moom ci boppam ba mënatul a yëngatu."
"Il est lucide, il sait qu'il va mourir.",Gone gi xam na ni waxtoom yegsi na.
"Par instants, dans la cellule où on l'a isolé, il est saisi par une crise, son corps s'arc-boute sur le lit malgré les sangles, ses membres sont possédés d'une telle force que le cuir semble prêt à se rompre. En même temps, il grogne et hurle de douleur, sa bouche écume. Puis il retombe dans une sorte de léthargie, assommé par la morphine.","Fiñ ko tëj moom kenn, mu ngi yuuxu, di xataraayu bay bëgg a daaneel lal bi ; léeg-léeg mu lemu, gémmiñ giy fuur walla morfin bi jàpp ko, mu ne nemm, di xullee."
"Quelques heures plus tard, c'est mon père qui plonge dans sa veine l'aiguille qui lui injecte le poison.","Ñu teg ciy waxtu, Baay pikiir ko poson."
"Avant de mourir, le garçon regarde mon père, il perd connaissance et sa poitrine s'affaisse dans un dernier soupir.","Laata muy faatu, xale bi ni ko jàkk, daldi door a xëm, àgg suuf, sedd guy."
Quel homme est-on quand on a vécu cela ?,Ana ban doom-aadamaa mën a jànkoonteek lu ni mel te du am lu mu yóbbu ci yow ba fàww ?
"Tel était l'homme que j'ai rencontré en 1948, à la fin de sa vie africaine. Je ne l'ai pas reconnu, pas compris.","Nit ki ma dajeel ci atum 1948, fekk muy door a jóge Afrig, xawma ko moom ci boppam. Xawma sax wan xeetu nit la."
"Il était trop différent de tous ceux que je connaissais, un étranger, et même plus que cela, presque un ennemi.","Su doon doxandéem ci man rekk, ñu ni waaw waaye yemu fa. Daanaka ab noon la ma def."
"Il n'avait rien de commun avec les hommes que je voyais en France dans le cercle de ma grand-mère, ces « oncles », ces amis de mon grand-père, messieurs d'un autre âge, distingués, décorés, patriotes, revanchards, bavards, porteurs de cadeaux, ayant une famille, des relations, abonnés au Journal des voyages, lecteurs de Léon Daudet et de Barrès. Toujours impeccablement vêtus de leurs complets gris, de leurs gilets, portant cols durs et cravates, coiffant leurs chapeaux de feutre et maniant leurs cannes à bout ferré.","Aka wute woon e yak sama « nijaay » yi daan seetsi sama maam ju jigéen ca Tugal ! Ay nit ñu modde, bëgg seen bopp, mën a jaay maanaa ba dee ak seeni karwaat ak seeni kompale yu dóomu-taal, jàpp ni ku bokkul Frãs bokkoo, foo leen fekk ñu naan : « Waaw, lan la sunu làrme biy xaar ci song almaŋ yi, duma leen ba ñu xool benn béréb ? » Kenn du ci génn mukk këram te tappul i medaay ba dënn bi fees. Ñu ngiy noyyee ay bindkat niki Lewoŋ Dóodeek Bares. Koo ci gis mu nga téye ñaare benn yéenekaay buñ naan Journal des Voyages."
"Après dîner, ils s'installaient dans les fauteuils de cuir de la salle à manger, souvenirs de temps prospères, ils fumaient et ils parlaient, et moi je m'endormais le nez dans mon assiette vide en écoutant le ronron de leurs voix.","Bu ňu reeraan ba noppi, ne faax ci sunuy toogu-xóot yu der ya, di xëcc seen naanu, di fàttaliku ba jamonoy neex. Man nag, dañ ma daan géeyloo, ma tiim sama palaat di dajjant."
"L'homme qui m'est apparu au pied de la coupée, sur le quai de Port Harcourt, était d'un autre monde : vêtu d'un pantalon trop large et trop court, sans forme, d'une chemise blanche, ses souliers de cuir noir empoussiérés par les pistes.","Nit ki ma teerusi ci waaxu Poor-Arkuur dafa mel ni ku bokkul ak ñoom xeet walla sax ku fëlle beneen dunyaa. Tubay ji mu sol, yaatu te gàtt, kenn xamul lu muy nirool ; simis bi dafa weex, dàlli deram yu ňuul yaa ngi pënde ba nga ni lii lu mu doon."
"Il était dur, taciturne.",Ma seetlu ni kanam gi ñànge ak ni mu noppee.
"Quand il parlait en français, c'était avec l'accent chantant de Maurice, ou bien il parlait en pidgin, ce dialecte mystérieux qui sonnait comme des clochettes.","Buy làkk faraňse, nga xam ni doomu Móris la ndax li muy mel ni kuy woyantu. Soppoon na tamit pijin, làkk wu kéemaane woowu baat yi daan riir ci samay noppi gone niy jóolóoli yu ndaw."
"Il était inflexible, autoritaire, en même temps doux et généreux avec les Africains qui travaillaient pour lui à l'hôpital et dans sa maison de fonction.","Xamul woon waxtaan ba déggoo ciy kàddu. Déedéet. Moom kay, màtt ba mu dagg rekk te, nag, bëgg ku mu yilif, fu mu joxoñ baaraam nga war faa jaar mbaa mu defante kook yow ba mu saf sàpp. Moonte, laabir ak tabe rekk lay won nit ñu ñuul ñi koy jàppale ci liggéeyu dispañseer bi walla ay surgaam."
"Il était plein de manies et de rituels que je ne connaissais pas, dont je n'avais pas la moindre idée : les enfants ne devaient jamais parler à table sans en avoir eu l'autorisation, ils ne devaient pas courir, ni jouer ni paresser au lit.","Ci sama gis-gisu gone, ngóor su bari ay benkeñenke la woon. Lu ma doon gën a jéem a nànd ay mbiram, daan gën a réer. Ak moom, xale buy lekk du wax feek mag santu ko ko, warul a daw, warul a fo mbaa biddanti."
"Ils ne pouvaient pas manger en dehors des repas, et jamais de sucreries.","Lekk sax daa amoon i waxtoom te ku mu bett ngay macc tàngal, tàkk nga."
"Ils devaient manger sans poser les mains sur la table, ne pouvaient rien laisser dans leur assiette et devaient faire attention à ne jamais mâcher la bouche ouverte.","Jeexul, de. Teg loxo ci taabal ji booy lekk itam, da ko doon tere, te palaat bi, soo ko ñéddulee ba mu set wecc du baax ci yow ; sàqami sax dafa amoon noo koy defe : waroo ŋaaŋ ba li ci sa gémmiñ feeñ... Su fekkoon ni set ba mu ëpp feebar la, ma ni feebar booboo ko daloon."
"Son obsession de l'hygiène le conduisait à des gestes surprenants, comme de se laver les mains à l'alcool et les flamber avec une allumette.","Yóbbe woon na koy feem yu doy waar, niki dëkkee raxas i loxoom ak alkol, léeg-léeg sax mu xosi ci almet, taal."
"Il vérifiait à chaque instant le charbon du filtre à eau, ne buvait que du thé, ou même de l'eau bouillante (que les Chinois appellent du thé blanc), fabriquait lui-même ses bougies avec de la cire et des cordons trempés dans la paraffine, lavait lui-même la vaisselle avec des extraits de saponaire.","Fu mu tooluy saytu këriň giy segg ndox mi ; maa ngi fàttaliku yit ne àttaaya doŋŋ la daan naan, walla sax ndox mu tàng kese – li Sinuwaa yiy woowe àttaaya ju weex. Baay moo daan defar ay sondeelam ak kombook i buum ; tabanaane la daan segg, raxasal boppam ndab yi ndax kenn doyu ko ci woon."
"Hormis son poste de radio, rattaché à une antenne suspendue au travers du jardin, il n'avait aucun contact avec le reste du monde, ne lisait ni livres ni journaux.","Su dul woon rajoom bi mu daan déglu saa su ne, ma ni yoonam ci ni àddina siy doxe. Di jàng i téere ak i yéenekaay fekku ko ci woon."
"Sa seule lecture était un petit ouvrage relié de noir que j'ai trouvé longtemps après, et que je ne peux ouvrir sans émotion : l'Imitation de Jésus-Christ.","Benn téere bu ndaw te ñuul, daal, la mas a ubbi, muy bi tudd ci kàllaama nasaraan l'Imitation de Jésus-Christ, tey soññ doom-aadama ci toppandoo Yéesu. Bi ma ci mujjee daj yàggul dara wànte keroog sama yaram daw na."
"C'était un livre de militaire, comme j'imagine que les soldats d'autrefois pouvaient lire les Pensées de Marc Aurèle sur le champ de bataille.","Téere boobu bokkoon na, xam naa, ci yi leen làrme bi daan jox. Looluy delloo xel yépp ay ati-at ci ginnaaw, jamono ja Pensées, téereb boroom xam-xam bu ñuy wax Màrk Órel daan gunge soldaar yi ci toolu-xare, am yu mu leen fay déey."
"Bien entendu, il ne nous en parlait jamais.","Muy nag, lu ma foog doŋŋ, ndax Baay masunoo wax lu ci jëm."
"Dès le premier contact, mon frère et moi nous sommes mesurés à lui en versant du poivre dans sa théière.","Bés biñ jëkkee giseek moom, maak sama mag jéem nan koo seetlu, sotti poobar ci baraadaam."
"Cela ne l'a pas fait rire, il nous a chassés autour de la maison et nous a sévèrement battus. Peut-être qu'un autre homme, je veux dire un de ces « oncles » qui fréquentaient l'appartement de ma grand-mère, se serait contenté d'en rire.","Suñ defoon lu ni mel sunu « nijaay » ya woon, wóor na ma ni dañuy ree rekk, te naan céy gone yii ñooy kàccoor, xaarleen sax ma ñëw lakk seen lu bon. Wànte Baay moom, mbir mi defu koy ree benn yoon. Dafa daldi fàq caru garab, topp nu ci kër gi, di nu dóor ba nuy bëgg a dee."
"Nous avons appris d'un coup qu'un père pouvait être redoutable, qu'il pouvait sévir, aller couper des cannes dans le bois et s'en servir pour nous frapper les jambes.","Nu jàng bés boobu lu leer nàññ : ndekete sa baay mën naa soxor, gàddu yar, di la ko bàcc-bàccal ba ngay nàcc."
"Qu'il pouvait instituer une justice virile, qui excluait tout dialogue et toute excuse.","Mu teel noo won ni sa baay, àttan na laa jaay doole, te bala ngay ubbi sa gémmiñ di lay mu àjji sa kaabaab."
"Qu'il fondait cette justice sur l'exemple, refusait les tractations, les délations, tout le jeu des larmes et des promesses que nous avions accoutumé de jouer avec ma grand-mère. Qu'il ne tolérait pas la moindre manifestation d'irrespect et n'accepterait aucune velléité de crise de rage : l'affaire pour moi était entendue, la maison d'Ogoja était de plain-pied, et il n'y avait aucun meuble à jeter par aucune fenêtre.","Nu jàng it ni Baay mii de, ëpp naa jaawaleek sunu maam ju jigéen ji nga xam ni ak njaaxum loo mën a def soo naxanteek moom, tuur ko lëndëm mbaa jaay ko reewande mu ni la : « Waaw baax na, fompal say rangooñ, waaye bul ko defati, dégg nga ? » Góor gii daal, moo doon liñ naan Àngale xamul tama : doo ko jàll baat te soo fa nekkee naan dangay daanu gàngiri, mu jekkali la faf. Te sax këru Ogosaa ga, sama xel mënutoon a dem benn yoon ci daanu fa gàngiri : këru suuf la woon te it amutoon i móobal yu ma mënoon a mer, sànni leen fu ma neex."
"C'était le même homme qui exigeait que la prière fût dite chaque soir à l'heure du coucher, et que le dimanche fût consacré à la lecture du livre de messe.","Tëri te julliwoo, xel daju ko te bu dibéer agsee, kenn sañul a yittewoo leneen lu dul jàng sa téereb mees."
La religion que nous découvrions grâce à lui ne permettait pas d'accommodements.,"Ci gis-gisam, yoonu diine, yoon wu jubb xocc la te xat."
"C'était une règle de vie, un code de conduite.","Amul werante, mbaa yéexantu mba jàdd koñ. Àndul ak i naxaate yit."
"Je suppose que c'est en arrivant à Ogoja que nous avons appris que le Père Noël n'existait pas, que les cérémonies et les fêtes religieuses étaient réduites à des prières, et qu'il n'y avait aucun besoin d'offrir des cadeaux qui, dans le contexte où nous étions, ne pouvaient qu'être superflus.","Yaakaar naa ni Ogosaa lanu xame ni Peer Nowel ay caaxaani kese la. Xumb-xumbi kerceen yépp, Baay ci julleek tudd Yàlla la leen yemale woon. Jox gone yi ndéwénal moom, kenn waxaalewu ko woon. Wànte ay ndéwénal sax, doonuñu amal benn njariñ ci jamono jooju."
"Sans doute les choses se seraient-elles passées autrement s'il n'y avait pas eu la cassure de la guerre, si mon père, au lieu d'être confronté à des enfants qui lui étaient devenus étrangers, avait appris à vivre dans la même maison qu'un bébé, s'il avait suivi ce lent parcours qui mène de la petite enfance à l'âge de raison.","Ñàkkul dog-dogu xare bee ko taxoon a mel noonu. Su fekkoon ni bokkoon naak nun benn kër, di nu gis ba nuy perantal ba ba nuy dëgër, àddina du dox ba bés ay doomam diy doxandéem ci moom."
"Ce pays d'Afrique où il avait connu le bonheur de partager l'aventure de sa vie avec une femme, à Banso, à Bamenda, ce même pays lui avait volé sa vie de famille et l'amour des siens.","Mbir mi mënees nan ko tënke nii : réewum Afrig mi ko tettee, jàngal ko bànneex, mook soxnaam ñu nekk ci lu leen neex ca Bansoo ak Bamendaa, réew moomoo ko mujjee xañ cofeelug ñoñam."
"Il m'est possible aujourd'hui de regretter d'avoir manqué ce rendez-vous. J'essaie d'imaginer ce que cela pouvait être, pour un enfant de huit ans, ayant grandi dans l'enfermement de la guerre, d'aller à l'autre bout du monde rencontrer un inconnu qu'on lui présente comme son père. Et que ce soit là, à Ogoja, dans une nature où tout est à l'excès, le soleil, les orages, la pluie, la végétation, les insectes, un pays à la fois de liberté et de contrainte.","Tey, su sama xel delloo ci Baay, mën naa yëg luy nirook tiis, ni : « Xalam demoon na bay neex... » Ndax kat, suñ waxantee dëgg, mbir mi doyoon na waar. Goneg juróom-ñetti at doŋŋ, xare bi dëj la fi mu la dëj, mu jeex ñu yóbbu la fu kenn xamul, won la ngóor soo xamul, ni la keey sa baay... Rax-ci-dolli, béréb bi mu yëge loolu di Ogosaa, nga xam ni lépp a fa jéggi dayo, Ogosaa ak i gunóoram yu dul jeex, tàngaayam, gàncax gi ; Ogosaa, dëkk bi lay bàyyi nga firiku ba defe ni yaa ci nekk, mu damm say laaf."
"Où les hommes et les femmes étaient totalement différents, non pas à cause de la couleur de leur peau et de leurs cheveux, mais par leur manière de parler, de marcher, de rire, de manger.","Nga nekk it xale bu tuuti, xéy bes rekk di dajeek ay doom-aadama yu wute lool ak ña nga miinoon Tugal, ñuy waxe neneen, di lekke neneen, di reetaane neneen."
"Où la maladie et la vieillesse étaient visibles, où la joie et les jeux de l'enfance étaient encore plus évidents.","Ay doom-aadama yu xeeti feebar yu kenn xamul yab lool, ñu gaaw a màgget. Waaye du tee ay moroomi goneem dëkke fa fo."
"Où le temps de l'enfance s'arrête très tôt, presque sans transition, où les garçons travaillent avec leur père, les petites filles se marient et portent leurs enfants à treize ans.","Xanaa kay, seen ngonee dul yàgg rekk, ndeysaan... Ndax foofu, waxambaane yi dañuy teel a ànd ak seen baay tool ya."
"Il aurait fallu grandir en écoutant un père raconter sa vie, chanter des chansons, accompagner ses garçons à la chasse aux lézards ou à la pêche aux écrevisses dans la rivière Aiya, il aurait fallu mettre sa main dans la sienne pour qu'il montre les papillons rares, les fleurs vénéneuses, les secrets de la nature qu'il devait bien connaître, l'écouter parler de son enfance à Maurice, marcher à côté de lui quand il allait rendre visite à ses amis, à ses collègues d'hôpital, le regarder réparer la voiture ou changer un volet brisé, l'aider à planter les arbustes et les fleurs qu'il aimait, les bougainvillées, les strelitzias, les oiseaux-de-paradis, tout ce qui devait lui rappeler le merveilleux jardin de sa maison natale à Moka.","Su doon sunu sago, neneen la yëf yiy deme, nuy déglu Baay muy nettaliy jaar-jaaram, di woy léeg-léeg mbaa di ànd ak nun rëbbi sindax walla wuti sippax ci dexug Ayaa. Am kon naa mbégte yëg ni muy téyee sama loxo di ma won i lëppaa-lëpp yu jafee teg bët, ay tóor-tóor yu làq seen tooke fu sori ak yeneen ak yeneen. Waaw, doon na ma neex lool ma koy dégg muy fàttaliku ndawam ca Móris mbaa ma koy gunge buy seetiy xaritam. Dara doonul dàq ma koy seetaan muy defar wotoom walla di jagalaat ab palanteer ; su ma noon jàppale ma, doom, ma jëmbët ay tóor-tóor ak i garab, su ma noon may ma loxo ma dekkali tóokër ba woon ca kër ga ma yaroo ca Mokaa, dama ni, su ma Baay waxoon lu ni mel, duma ko sax gëme."
Mais à quoi bon rêver ?,Waaye lu fi waral i gént ?
Rien de tout cela n'était possible.,"Loolu lépp, du dara lu ca mënoon a nekk."
"Au lieu de cela, nous menions contre lui une guerre sournoise, usante, inspirée par la peur des punitions et des coups.","Wànte maak sama mag kay, dan daan defanteek moom, di ko fexeel saa su ne, ci lu mu xaajul a foog. Mu doon, nag, xare bu metti, jeexal doole te doon firndeel itam ni mu yóbboo woon sunu fit."
La période où il est rentré d'Afrique a été la plus dure.,Bi mu jógee Afrig sax la yëf yi gënoon a takkarnaase.
Aux difficultés d'adaptation s'ajoutait l'hostilité qu'il devait ressentir dans son propre foyer.,"Fi muy ñefee ngir xàmmeewaat boppam ciw askanam, mu ngi yëg ni ko njabootam jéppee."
"Ses colères étaient disproportionnées, excessives, épuisantes.",Ay meri dof dëgg a ko daan dikkal.
"Pour un rien, un bol cassé, un mot de travers, un regard, il frappait, à coups de canne, à coups de poing.","Lu ñàkk soloo ko daan sooke, ñaare, moo xam kaas boo toj la mbaa nga xool ko bët bu ko neexul mbaa nga koy jaay dijj ŋaam. Lu ne mënoon na koo teqaleek sagoom, mu lay wulli ak i yat mbaa di la kurpeñ."
Je me souviens d'avoir ressenti quelque chose qui ressemblait à de la haine.,Daan naa dem bay yëg ci sama biir xol lu niroo woon lool ak mbañeel.
"Tout ce que je pouvais faire, c'était casser ses bâtons, mais il allait en couper d'autres dans les collines.","Lenn rekk laa mënoon a def, te moo doon damm ay yatam. Waaye ba nga leen di damm sànneek ba muy wutiwaat yat, benn la daan doon."
"Il y avait un archaïsme dans cette façon, cela ne ressemblait pas à ce que connaissaient mes camarades.",Jëfinam dëppoowul woon ak jamono. Du kenn ci samay moroom ku baayam doon dumaa noonu.
"J'ai dû en ressortir endurci, selon le proverbe arabe : celui qui est battu est faible d'abord, ensuite il devient fort.","Dama ca jóge, nag, dër-kiis, mu méngook li Araab yiy wax : ay dóor, day wàññi doole ba noppi yokk doole."
"Aujourd'hui, avec le recul du temps, je comprends que mon père nous transmettait la part la plus difficile de l'éducation – celle que ne donne jamais aucune école.","Tey, bi ma newee mag, laay door a xam ni Baay dafa nu doon yare ci anam gu nu benn lekool mënutoon a yare."
L'Afrique ne l'avait pas transformé.,Du sax li mu demoon Afrig a ko soppi woon.
Elle avait révélé en lui la rigueur.,Afrig dafa dekkali woon doŋŋ njub ga masoon a nekk ci moom.
"Plus tard, lorsque mon père est venu vivre sa retraite dans le Sud de la France, il a apporté avec lui cet héritage africain. L'autorité et la discipline, jusqu'à la brutalité.","Ay at jàll, Baay noppalu liggéey, dëkkseek nun bëj-saalumu Frãs, indaale la mu jànge Afrig : awale yoon ak i dóor yu metti."
"Mais aussi l'exactitude et le respect, comme une règle des sociétés anciennes du Cameroun et du Nigeria, où les enfants ne doivent pas pleurer, ne doivent pas se plaindre.","Waaye ndono loolu, mënees nan koo gise neneen. Wonaale nanu soloy njub ak weg say kilifa. Dëkki Kamerun ak Nise-ryaa ya mu jaar, benn gone du fa jooy mbaa di jàmbat."
"Le goût d'une religion sans fioritures, sans superstitions, qu'il avait trouvée, j'imagine, dans l'exemple de l'islam.",Ñàkkul la mu jotoon a seetlu ci seen lislaam a ko taxoon sopp diine ju amul i kalmaňàngaan ak i bidaa.
"C'est ainsi que je comprends maintenant ce qui me semblait absurde alors, son obsession de l'hygiène, cette façon qu'il avait de se laver les mains.","Cetam gu jéggi dayo ga, demoon ba mel ni feebar ci moom, fu mu tolluy raxasi loxoom, noonu laa koy gise tey."
"Le dégoût qu'il manifestait pour la viande de porc, dont il extrayait, pour nous convaincre, les œufs de ténia enkystés de la pointe de son couteau.","Léegi laay door a xam lu tax mu siboon yàppu mbaam, daan cay faral a luqatiy saan yu ndaw, di nu leen won ngir nu xam bu baax ni li mu ci daan wax dëgg gu wér péŋŋ la."
"Sa manière de manger, de faire cuire son riz selon la méthode africaine, en rajoutant au fur et à mesure de l'eau chaude.","Cet googu, daan na feeñ it ci lekkinam, ci ni mu daan baxaalee ceeb, di ko ñuluge ndànk-ndànk ndox mu tàng, niñ koy defe Afrig."
"Son goût pour les légumes bouillis, qu'il relevait par une sauce au piment.","Léjum moom, xamu ci lu dul baxal ba noppi sàppalee ko tuuti kaani."
"Sa préférence pour les fruits secs, les dattes, les figues et même les bananes qu'il mettait à cuire au soleil sur le bord de sa fenêtre.",Du jaaxal kenn su ma nee bëggoon na lool ñam yu deme ni tàndarmaak banaana yi mu daan weer ci naaj wi ba ñu wow.
"Le soin qu'il apportait chaque matin à faire son marché de très bonne heure, en compagnie des travailleurs maghrébins, qu'il rencontrait également au commissariat de police, chaque fois qu'il faisait renouveler sa carte de séjour.","Na muy dugge màrse sax, tegtal ci li may wax nii. Du ko caaxaane, moom. Bés bu Yàlla sàkk, ci suba teel, mu ànd ak i daan-dooley naar jubal ja ba. Miinanteek naak ñoom bu baax, ndax li ñuy faral a daje pólis saa yuy yeesaliy kayitam."
Tout cela peut sembler anecdotique.,"Lii lépp, mën naa niiruy waxi kasaw-kasaw."
"Mais ces manières africaines qui étaient devenues sa seconde nature apportaient sans doute une leçon à laquelle l'enfant, puis l'adolescent ne pouvait pas être insensible.","Moonte, sañumaa weddi ne ni Baay mujjee doon doomu Afrig tigi, am na lu mu def ci man."
Vingt-deux ans d'Afrique lui avaient inspiré une haine profonde du colonialisme sous toutes ses formes.,"Ñaar fukki at ak ňaar yi mu dund Afrig won nañ ko bu baax a baax lan la nguurug Tubaab yi tekki, mu sib ko ba fàww."
"En 1954, nous fîmes un voyage touristique au Maroc (où un des « oncles » était administrateur d'une propriété agricole).","Ci atum 1954, yóbbu nanu Marog, nu doon fay wëraakoon, daanaka. Xam naa li fa kenn ci samay « nijaay » doon saytu tool bu mag a mag a waraloon mu taamu réew moomu."
"Bien plus que des images habituelles du folklore, je me souviens d'un incident qui m'a marqué.",Lenn rekk laa fàttaliku ci tukki boobu te dootul génn mukk ci sama xel.
"Nous avions pris un autocar régulier pour aller de Casablanca à Marrakech. À un moment, le chauffeur (un Français) se mit en colère, insulta et rejeta au bord de la route un vieux paysan qui n'avait sans doute pas de quoi payer son parcours.","Mooy Tubaab ba doon dawal sunu ótóbiis ci diggante Kaasabalankaa ak Maraakees, jékkee-jekki rekk di yuuxu, di gëdd benn màggetum beykat mu amutoon paas, ba noppi ni ko na wàcc wotoom dem ca xaj."
"Mon père était indigné. Son commentaire s'étendait à toute l'occupation française dans ce pays, qui empêchait les autochtones d'exercer le moindre travail, fût-ce celui de chauffeur de car, et qui maltraitait les pauvres.","Baay am ci naqar wu réy te nëbbu ci dara, ne fay ŋàññ doxandéem yiy ñëw ci réewu jàmbuur, aakimu lépp, di fa toroxal baadoolo yi, ba doon sófóoru ótó-biis doŋŋ të leen."
"À la même époque, il suivait à la radio, jour après jour, les combats des Kikuyus au Kenya en vue de l'indépendance et la lutte des Zoulous contre la ségrégation raciale en Afrique du Sud.","Jamono jooju, àddina si yépp a doon yëngu. Baay di dégg ci rajoom ni Kikuyu yi jóg nañu taxaw ca Keeñaa, te Sulu yu bëj-saalum Afrig yit, kenn demul ñu des, ñoom ñépp di xeex ngir jot seen bopp ak dakkal boddikonte ci biir xeet ba fay nit ñu weex sooke."
Ce n'étaient pas des idées abstraites ni des choix politiques.,Du caagin da doon jaay lu amul mbaa muy wax ay waxi pólitiseŋ.
"C'était la voix de l'Afrique qui parlait en lui, qui réveillait ses sentiments anciens. Sans doute avait-il pensé au futur, quand il voyageait avec ma mère, à cheval sur les sentiers du Cameroun.","Afrigam lañ doon noot, xel may dellu ci li mu fa jot a dund, yëg ko faak doole, daan ànd ak sama yaay ñu war seen fas ni yooni Kamerun yi nu ngoog."
"C'était avant la guerre, avant la solitude et l'amertume, quand tout était possible, quand le pays était jeune et neuf, que tout pouvait apparaître. Loin de la société corrompue et profiteuse de la côte, il avait rêvé de la renaissance de l'Afrique, libérée de son carcan colonial et de la fatalité des pandémies. Une sorte d'état de grâce, à l'image des immensités herbeuses où avançaient les troupeaux conduits par les bergers, ou des villages aux alentours de Banso, dans la perfection immémoriale de leurs murs de pisé et de leurs toits de feuilles.","Walla ma ni boog loolu la doon gént, laata xare biy kalaate. Géntug Afrig bu yeewu, yewwiku, wóolu boppam, jàpp ne dara tëwatu ko. Baay gëmoon na ne Afrig mën naa mucc ci ger, feebar, bekkoor ak yeneen lóoxóor yi ko tàmm a lottal. Daan na janeer moom-sa-réew ak tawféex yu amul dayo, tollu ni Afrig ci boppam. Waaye xare bi ñëw, dàq loolu lépp ci xelam, faaleetul kenn, defatul dara muy dara."
"L'avènement de l'indépendance, au Cameroun et au Nigeria, puis de proche en proche à travers tout le continent, avait dû le passionner.","Teewul ba mu yëgee ni Niseryaak Kamerun moom nañu seen bopp, muy xibaar bu ko yëngal, yitteel ko."
Chaque insurrection devait être pour lui source d'espoir.,"Saa yu déggee ni aw askaan fippu na, mu ngay dunde yaakaar."
"Et la guerre qui venait d'éclater en Algérie, guerre pour laquelle ses propres enfants risquaient d'être mobilisés, ne pouvait être pour lui que le comble de l'horreur.",Looloo ko dal ba xare ba tàkkee ca Alseeri. Moone ay doomam mënoon nañ caa ñàkki bés seen bakkan wànte yoonam.
Il n'avait jamais pardonné à de Gaulle son double jeu.,Baay masul a baal Seneraal De Góol maa waxoon-waxeetam ci Alseri.
Il est mort l'année où le sida a fait son apparition.,At mi mu faatoo la sidaa njëkkee feeň.
"Déjà, il avait perçu l'oubli tactique dans lequel les grandes puissances coloniales laissent le continent qu'elles ont exploité. Les tyrans mis en place avec l'aide de la France et de l'Angleterre, Bokassa, Idi Amin Dada, à qui les gouvernements occidentaux ont fourni armes et subsides pendant des années, avant de les désavouer.","Ni réewi Tubaab yi sàccee alalu Afrig ba deseetul dara, ñu ni ko fi ñukk ni yakk bu naqadi, neexu ko woon ; gisoon na itam Frãs ak Àngalteer ñuy jox i gànnaay seeni xuus-maa-njàpp niki Bokasaa ak Idi Amin Dadaa ba noppi xéy bés di leen tam dëmm. Fekk booba dañoo doyal ci ñoom doŋŋ."
"Les portes ouvertes à l'émigration, ces cohortes de jeunes hommes quittant le Ghana, le Bénin ou le Nigeria dans les années soixante, pour servir de main-d'œuvre et peupler les ghettos de banlieue, puis ces mêmes portes qui se sont refermées lorsque la crise économique a rendu les nations industrielles frileuses et xénophobes.","Loolu doyul, biñ duggee ci atum 60, ñu ubbil Afrig bunti gàddaay. Gone yi dawsee Ganaa, Beneŋ walla Niseryaa ngir daan seen doole. Lu nekk ñu koy daj ci réewi Tubaab yi. Àddinay dox, ñu dem ba réew yooyu tollu diggante, daldi tëjaat ràpp seeni bunt, di sikkal doomi Afrig yi, naan dañoo rekk xayadi, ngalla nañ toog fañ fekk baax."
"Et surtout l'abandon de l'Afrique à ses vieux démons, paludisme, dysenterie, famine.","Ak lii, di li gën a xëtt xolu Baay : ni ñuy seetaanee sibbiru si, biiru-taññ ak bekkoor di wéy di ŋacc meenu Afrig."
