french,wolof
"Malheureusement, nul n'a été","Waaye, kenn demul"
"Du reste, nul n'ira","Waaye sax, kenn dafa dul dem"
"Malheureusement, les enfants ne veulent pas","Waaye nag, xale yi bëggunu"
"Mais, celui qu'il voit, meurt.","Waaye de, ku mu gis, ŋga de."
"Tu n'as pas été, non plus","Wante itam, demuloo"
"Mais, les enfants sont toute-fois méchants.","Wande it, xale yi dañu soxor."
"Mais, nul ne lui a prêté oreille.","Wande nag, kenn dégluwu ka."
"Mais, c'est tout le monde qui est rentré.","Moom daal, ñépp ñibbisi nañu."
"Ainsi donc, personne ne veut partir","Waaw nak, kenn bëggul dem"
"Eh bien, est-ce qu'il est parti ?","Waaw, waaw ndax dem na ?"
"Ainsi, nul ne parle","Moom nak, kenn du wax"
"Ainsi, l'homme ne veut pas partir","Ba, góor gi bëggul dem"
"Ainsi, ma mère n'a pu te voir","Ba nag, sama yaay fafu la gis"
Et tu n'as été nulle part ?,Te demuloo fenn ?
"D'ailleurs, on ne peut rien y voir.","Te nag, kenn manu fi gis dara."
"D'ailleurs, je m'en vais !","Te sax, ma ŋgii dem !"
"Et surtout, attends-moi !","Te kat, na ŋga ma nég !"
"Alors, l'homme se fâcha.","Foofu, góor gi mer."
"Alors, il se redressa.","Noonu, mu jog."
"Sur ces entrefaites, je me tus.","Noonu itam, ma noppi."
"Mais alors, je refusai de sortir","Noonu itam, ma bañ génn"
Qu'as-tu vu dehors ?,Loo gis ci biti
Qui est-ce celui-ci ?,Ki kan la ?
Que veux-tu faire ?,Loo bëgg def ?
Où est le Monsieur ?,Ana góor gi ?
Regarde cet arbre !,Xoolal gii garab !
Où est le maître de maison ?,Ana boroom kër gi ?
Où est l'homme ?,Ana góor gi ?
Que pleure-t-il ?,Lu muy jooy ?
C'est vraiment un homme !,Nit la ci lu wér !
C'est un homme gentil !,Nit la ku baax !
L'homme qui est venu,Nit ki ñëw
Celui-là à l'intérieur.,Kooku ci biir.
De cet autre qu'on appelle.,Keneen kookule muy woo.
Il est là à l'intérieur.,Mi ŋgi foofule ci biir.
Il est allé à l'intérieur.,Dem na ci biir.
Il veut que tu viennes,Bëgg na ŋga dem
L'homme peut-il aller à Rao ?,Góor gi dem Rao ?
Qui veut ce livre ?,Ku bëgg bii téere ?
Qui t'a donné ce livre ?,Ku la may bii téere ?
Quel homme est parti ?,Góor gu dem
L'homme est sain d'esprit.,Góor gi nit la.
L'homme est un Saint-Louisien.,Góor gi nitu Ndar la.
Cet homme n'est qu'intelligence.,Góor gi di xel doŋŋ.
Ces lieux sont de vastes étendues.,Berëb yi berëb yu yaa lañu.
"L'homme le voici, il est Saint-Louisien.","Góor gaa ŋgi, nitu Ndar la."
L'homme est unique.,Góor gi kenn la.
Celui-là c'est un autre,Kooku keneen la
L'endroit ce n'est pas par-là.,Berëb bi du foofu.
"Le voilà, il est unique en son genre.","Mi ŋgi, benn la ci ndàyam."
La réunion c'est à l'intérieur.,Ndaje mi ci biir la.
La réunion ce n'est pas après-demain ?,Ndaje mi du gannaaw ëlëk ?
"Espérer, c'est se nourrir d'illusion.","Yaakaar, nax sa bopp doŋŋ la."
Le Monsieur est parti,Góor gi dem
Voilà qu'il est parti,Ma ngii dem
Les gens en eussent été morts.,Góor ñi deekoon nanu.
Les moutons noirs seront retrouvés.,Xar yu ñuul dinañu feeñ.
C'est l'homme qui n'a pas été,Góor gi moo demulwoon
"Avoir été, eût été bon !","Dem, rafetoon na !"
L'aumône eut été une bonne chose !,Sarxe baaxkoon na !
Moi j'ai été,Man dem në
Moi-même je n'ai pas été,Man mii demuma
Celui-là n'est pas sain d'esprit !,Kooku du nit !
Voilà que j'aurais été,Më ŋgile demkoon
Vous avez été,Yéen dem ŋgeen
Ceux-là n'iront pas,Ñooñii dunu demi
Aïe ! ne suffit pas pour qu'il lâche,Wóoy ! taxul mu yabbi
J'ai failli être dans l'obligation d'y aller.,Demkoon doon na ma fi war.
Je ne veux pas est une forme impolie !,Bëgguma du yar !
Un homme est parti,Góor dem na
Les hommes sont partis,Góor ñi dem nañu
Leur lion c'est un mouton.,Seen gaynde gi xar la.
Leurs lions c'est des moutons.,Seni gaynde yi ay xar lañu.
Homme et lion ne cohabitent.,Nit ag gaynde duñu dëkkóo.
Homme et lion ne cohabitent pas.,Nit ag gaynde duñu dëkkóo.
Homme et lion ne peuvent cohabiter ensemble.,Nit ag gaynde duñu dëkkóo.
Les travailleurs c'est toi et moi.,Liggéeykat yi man ag yaw la.
Les travailleurs c'est nous.,Liggéeykat yi ñun la.
Les travailleurs c'était les enfants.,Liggéeykat ya xale ya la woon.
C'est que je veux partir,Dama bëgg dem
C'est qu'il veut de l'argent.,Dafa bëgg xaalis.
C'est qu'il déteste l'impolitesse.,Dafa bañ rewande.
Il aime le chameau.,Bëgg na gëléem.
Il a vu un messager.,Gis na ndaw.
L'homme n'a pas vu cet enfant-là.,Góor gi gisul xale boobale woon.
Attends la belle jeune fille.,Négël xale bu rafet bi.
L'homme veut partir de temps à autre,Góor gi bëgg na di dem
Le maître souhaiterait avoir donné toute sa fortune pour pouvoir demander aujourd'hui l'aumône.,Sërin bi bëgg na mayewoon alalam ji ba mënkoon yalwaan tay.
L'homme craint d'avoir interrompu son jeûne par inadvertance.,Góor gi ragal na juubuwoon.
La femme regrette d'avoir eu une fortune.,Ndaw si réccu na amoon.
Je crains de lui avoir donné la clé,Ragal naa joxoon ka doom bi
L'homme aime celui-là.,Góor gi bëgg na kii.
L'homme a vu cet autre-là.,Góor gi gis na kookale.
Toi tu connais personne,Yaw xamuloo kenn
Cherche l'autre.,Seetal beneen bi.
L'homme affirme qu'il est là.,Góor gi nee mi ŋgi fi.
L'homme ne t'a pas vu,Góor gi gisu la
L'homme ne t'avait pas vu,Góor gi gisu la woon
L'homme t'avait vu,Góor gi gisóon na la
L'homme t'aurait vu,Góor gi giskoon na la
C'est l'homme qui ne t'a pas vu,Góor gi moo la gisul
L'homme te voit,Góor gi di la gis
L'homme te voyait,Góor gi daan na la gis
L'homme ne te voyait pas,Góor gi daawu la gis
L'homme t'eût vu,Góor gi giskoon na la
L'homme m'a dit : dehors !,Góor gi nee na ma : ci biti !
L'homme de dire : fuyez !,Góor gi ni : dawleen !
Il a donné à la personne quelque chose.,Jox na nit ki dara.
Il a offert à l'homme de l'argent.,May na waa ji xaalis.
Il a confié à la femme une valise.,Deŋk na jigéen ji walis.
Il a dit à Moussa quelque chose.,Wax na Musa dara.
L'homme a fait un cadeau à Bathe.,Góor gi may na Bacc.
Donnes le livre à ce fils bien élevé !,Joxal téere bi doomu nit ku yaru kooku !
Confie la chose à l'un !,Deŋkël lëf li kenn ki !
Confie la chose à l'un d'eux !,Deŋkël lëf li kenn ki !
Confie la chose à l'un d'entre eux !,Deŋkël lëf li kenn ki !
Il t'a donné le morceau.,Jox na la dagit wi.
Il ne t'a pas prêté la plume,Abalu la xalima gi
Va leur chercher une barque !,Wutëli leen gaal !
Il t'avait remis la taxe,Joxoon na la juuti bi
Il ne t'avait pas remis la taxe,Joxu la woon juuti bi
Je ne le lui donnerai pas.,Duma ka ka jox.
Je n'avais pas été te le cueillir.,Wattaliwuma la ka woon.
Tu as vu quoi ?,Gis ŋga lan ?
Un lion dans la chambre !,Aw gaynde ci biir néeg bi !
Il a tant parlé que le voilà.,Wax na ba mi ŋgi.
Demande s'il est là !,Laajal ndax mi ŋgi fi !
Un lézard par là !,Sindax bi ci foofuu !
Quand l'as-tu vu ?,Kañ ŋga ka gis ?
Aujourd'hui dans la soirée.,Tay ci ŋgoon.
Tu veux quoi ?,Bëgg ŋga lan ?
Quand pars-tu ?,Kañ ñgay dem ?
"Aujourd'hui, le matin.","Tay, ci subë."
"Aujourd'hui, le matin.",Tay ci subë.
Me voilà à l'extérieur.,Maa ŋgi ci biti.
Je suis dans la maison.,Maa ŋgi ci bir kër gi.
Celui qui est en haut !,Kenn ki ci kaw !
C'est un homme pour quelles raisons ?,Nit la ci lan ?
C'est un homme âgé de par ses années.,Mag la ndax iy atam.
Il l'a battu à telle enseigne qu'il est là.,Dóor na ka ba mi ŋgi.
Il l'a battu à tel point qu'il est là.,Dóor na ka ba mi ŋgi.
C'est celui-là à l'intérieur.,Kookule la ci biir.
C'est celui-là qui est dehors.,Kookule la ci biti.
Avoir pu aller jusqu'à Saint-Louis.,Demoon ba Ndar.
J'ai été jusqu'à Saint-Louis.,Dem naa ba Ndar.
"Je l'ai appelé, aussi est-il là","Woo naa ka, ba mi ŋgi"
Il est venu à cause de toi.,Dikk na ndax yaw.
Il n'a rien dit à cause de l'homme.,Waxul ndax góor gi.
Ce n'est pas gentil pour l'autre.,Ñaaw na ndax keneen ki.
Aie de la pudeur pour ces femmes !,Rusël ndax jigeen ñi !
Il est mal élevé comme un gosse.,Dafa reew na xaleel.
Habille-toi en garçon !,Solul na góor !
Tu n'es pas aussi modeste que ta mère.,Wayafuloo na sa nday ji.
Fais comme tes pairs !,Defal naka sa moroom yi !
Tu es paresseuse comme cet autre-là.,Daŋga tayal naka keneen kee.
Vous êtes aussi avares qu'eux !,Daŋgeen bëggé naka ñoom !
Il lui a donné à cause de toi.,May na ka ŋgir yaw.
"Laisse-moi de grâce, au nom de Dieu !",Bayyi ma ŋgir yalla !
Aide-les à cause de ceux-là !,Dimëlé leen ŋgir ñooñe !
J'ai vu les enfants sauf toi.,Gis naa xale yi gannaaw yaw.
L'homme est allé à l'intérieur.,Góor gi dem na ci biir.
Parle au sujet de ceux-ci !,Waxal ci ñii !
Ne fais pas partie de ceux-là !,Bul bàkk ci ñooñu !
Va jusqu'à lui !,Demal ci moom !
Il ne s'est pas mêlé à eux.,Dogul cu seen biir.
Il ne dit rien de cela.,Waxul cu li dara.
Tu n'avais pas été à l'intérieur,Demuloowoon ca biir
Tu n'avais rien dit de cela !,Waxuloowoon ca loola dara !
Il est parti ce matin.,Dem na ca subë.
Attends jusqu'à demain !,Negal ba ëlëk !
Va jusqu'à demain !,Demal ba subë !
Monte jusqu'ici !,Yéegël ba fii !
J'ai été jusqu'à lui.,Dem naa ba ci moom.
J'ai travaillé jusqu'au soir.,Liggéey naa ba ci ŋgoon.
Sois avec politesse !,Àndal ak yar !
Parle avec ceux-là !,Waxal ak ñooñule !
Redresse-le avec un baton !,Jubënti ko ak bant !
Il y amena un mouton pour l'homme.,Yobul na fi góor gi xar.
L'homme y est magnifique !,Waa ji gor la fi !
Les gosses y furent formidables !,Xale ya mbër lañu fa woon !
Il y est.,Mi ŋgi fi.
Il est là.,Ma ŋgoogule foofu.
"Le voilà, là.",Ma ŋgoogule foofu.
Le roi est souverain ici.,Buur bi buur la fii.
Le prétendant n'y est pas roi.,Bumi bi du fi buur.
"L'homme qui a été là-bas, où est-il ?","Góor gi dem fee, ana mu ?"
L'homme n'est pas venu.,Góor gi rekk a ñëwul.
Seul l'homme n'est pas venu.,Góor gi rekk a ñëwul.
Un homme de bien ne ment pas !,Góor dëgg du fen !
Un homme tout simplement ne saurait l'effrayer.,Nit doŋŋ tiitëlu ko.
J'irai aujourd'hui !,Tay danaa dem !
Parle avec Samba seulement !,Waxal ag Samba rekk !
Vois Moussa simplement !,Gisal Musaa doŋŋ !
Mets de l'ordre à l'intérieur seulement !,Defaral ci biir rekk !
À l'intérieur tout simplement !,Ci biir doŋŋ !
Tu es un mortel tout simplement !,Nit rekk ŋga !
Vous êtes des hommes tout simplement !,Góor doŋŋ ŋgeen !
Celui-là n'est pas venu seul.,Kooku rekk ñëwul.
Cela seulement ne suffit pas,Loolu doŋŋ doyul
Le voilà tout simplement,Mi ŋgi noonu rekk
"Le voilà, là, tout simplement.",Mi ŋgi noonu rekk.
Cherche l'autre tout simplement !,Setal keneen ki rekk !
Cause tout simplement avec ceux-là !,Waxtaanal ag ñooñu doŋŋ !
"Rien que là, donne deux fois !",Joxeel foofu doŋŋ ñari yoon !
Donne deux fois rien que là !,Joxeel foofu doŋŋ ñari yoon !
Te voilà tout simplement !,Yaa ŋgoogu rekk !
"Te voilà, quoi !",Yaa ŋgoogu rekk !
C'est là ce que je veux !,Loolu laa bëgg !
C'est celui-là tout simplement !,Kooku rekk la !
C'est là seulement !,Kooku doŋŋ la !
La chose est d'un blanc éclatant.,Lëf ki weex na tàll.
La chose est d'un noir obscur.,Lëf ki ñuul na kukk.
La chose est d'une clarté lumineuse.,Lëf ki leer na nàññ.
Monsieur Moussa est parti.,Góor gi Musaa dem na.
J'ai vu Monsieur Moussa.,Gis naa góor gi Musaa.
"L'homme, lui, ne s'en alla pas !","Góor gi, moom demul !"
"La vieille, elle, ne parla plus !","Jigéen ji, moom waxatul !"
L'homme qui est parti,Góor gi dem
L'homme qui s'en alla,Góor gi dem
Rappelle Moussa qui s'en va,Wooyil Musaa moom mi di dem
Voila l'homme !,Góor gi mi ŋgi !
"Lui, Moussa, est parti","Moom, Musaa, dem na"
"Il l'a vu, lui, Moussa !","Gis na ka, moom, Musâ !"
Va voir l'homme lui-même !,Demal ça moom góor gi !
"Celui-là, lui, il refusera !","Kookule, moom, du naŋgu !"
Celui-là a mauvais caractère !,Kii moom dafa naqadi deret !
"Toi, tu es là !","Yaw, yaa ŋgi !"
L'homme et l'enfant sont partis.,Góor gi ak xale bi génn nañu.
L'individu et son chameau se ressemblent !,Waa ji ag gëléemam gi dañu niróo !
Toi et moi irons ensemble !,Man ak yaw ñooy ànd !
Celui-là et celui-ci n'ont rien de commun !,"Kooka ak kile, bokkuñu !"
Celui-là et celui-ci ne se ressemble pas !,"Kooka ak kile, bokkuñu !"
Celui-là et celui-ci ne se ressemble en rien !,"Kooka ak kile, bokkuñu !"
"Toi ou lui, il en est un qui est parti",Yaw walla moom am na ci ku dem
Frère de Nafi et Sokkna !,Góor u Nafi ak Soxna !
Il a vu l'homme et son enfant.,Gis na góor gi ag doomam.
"Tu ne veux ni argent, ni fortune.",Bëggulóo xaalis walla alal.
Pénètre à l'intérieur ou ici !,Duggël ci biir mbaa ci fii !
Il voyagera aujourd'hui ou demain.,Dana tukki tay mbaa ëlëk.
"Il a acheté moutons, chèvres, poulets...","Jënd na xar, bëy, ganaar..."
Cet homme le voilà !,Góor googule mi ŋgii !
Cet homme dont il était question,Nit kookule woon
Là où il y a de la lumière,Ci biir fiy leer
À l'intérieur de cette maison,Ci biir kër googule
Qui a fait ceci ?,Ku def lii
C'était un homme en vérité !,Nit la woon ci dagg !
"Que tu partes, c'est ce que ceux-là veulent.",Ŋga dem la ñooñu bëgg.
À toi qui es-là !,Yaw mile mi fii !
Chez l'autre qui est arrivé.,Ci keneen ki ñëw.
Vous voilà là à l'intérieur !,Yéena ŋgoogule foofu ci biir !
Il est par-là !,Mi ŋgi foofule !
C'est toi-même !,Yaw mile la !
C'est vous-mêmes !,Yéen ñile la !
L'homme peut-il aller dans la maison ?,Góor gi dem ci biir kër gi ?
Je n'avais été nulle part ce matin.,Demumawoon fenn tày ci suba.
"Si elle veut, bien sûr !",Su bëggée kañ !
"Le voilà, il est parti",Mi ŋgii dem na
Qu'il aille chez Lamine NGom !,Na dem ca Laamin Ngom !
"Mais, moi, je n'ai pas été !",Waaye man sax dama dul ñëw !
"Mais, même moi, je n'ai pas été !",Waaye man sax dama dul ñëw !
"Mais, même moi, je ne viendrai pas !",Waaye man sax dama dul ñëw !
Et que nul ne bouge !,Te bu fi kenn jogé !
Surtout rentrez chez vous !,Te nag ŋgeen dem ñibbi !
Que tu approches !,Ba ŋga ñëw rekk !
Et ne viens surtout pas à l'école !,Te bul ñëw jaŋgu ba de !
"Ainsi, tu vas t'en aller !",Ba yaa ŋgii di dem !
L'homme avait parlé,Góor gi waxoon na
L'homme a été,Góor gi dem
L'homme eût parlé,Góor gi waxkoon na
Samba  qui est venu ?,Samba  mi ñëw ?
L'homme qui est venu ?,Góor gi ñëw ?
L'homme que l'enfant a appelé,Góor gi xale bi woo
À l'intérieur : où il fait clair,Ci bir : foofu di leer
Où est celui dont il parle ?,Ana waa ji muy wax ?
L'homme qu'il a amené,Góor gi mu àndi
Cet homme qui l'accompagne !,Googu góor mu àndal !
Celui-là avec qui tu parles !,Kookule ŋgay waxal !
"L'autre, celui qui est arrivé !","Keneen, ki ñëw !"
Là où tu vas !,Ci foofu ŋga jëm !
Là-bas jusqu'à ce que vous reveniez !,Ci foofu ba ŋgeen dellusi !
C'est un autre qui est venu ?,Keneen la ku yeksi ?
C'est ceux-là que l'homme désire,Yooyu la góor gi bëgg
C'est toi qui aimes la jeune femme,Yaw la ndaw si sopp
Je veux que l'homme vienne,Bëgg naa góor gi ñëw
L'enfant dit d'entrer !,Xale bi ne ŋgeen dugg !
L'homme dont parle cet individu,Góor gi waa ji wax
Dans la maison dont parle le Monsieur,Ci kër gi waa ji wax
Cet homme nul ne le connaît !,Góor gi kenn xamu ko !
"Là, où il a fait un trou.","Ci biir foofu, mu bënn."
Chez celui qu'il a indiqué.,Ci ki mu wax.
"Jusqu'ici, c'est bon","Ba fi, mu tollu"
Ce que cet homme a dit,Li waa ji wax
Là où tu es,Ci foofu ŋga taxaw
L'homme ne dit pas qu'il est là !,Góor gi niwul mi ŋgi fi !
C'est de l'homme que parlent les enfants.,Góor gii la xale yi wax.
C'est Samba que tu appelles ?,Samba ŋga woo ?
"Si tu pars, il vient.","Soo demée, mu ñëw."
C'est à l'intérieur que tu dis ?,Ci biir ŋga wax ?
Nous allons à l'intérieur ?,Ci biir la ñu jëm ?
C'est à l'intérieur qu'est entré l'homme.,Ci biir la góor gi dugg.
C'est à l'intérieur que vous allez ?,Ci biir ŋgeen jëm ?
Où est l'homme dont il parle ?,Ana góor gi mu wax ?
C'est de celui-là que parlent les enfants ?,Kooku la xale yiy wax ?
C'est de l'autre côté qu'habite l'homme ?,Feneen fi la góor gi dëkk ?
C'est moi que l'homme appelle ?,Man la góor gi woo ?
C'est l'autre que nous connaissons.,Keneen ki la ñu xam.
C'est moi que tu appelles ?,Man ŋga woo ?
C'est toi qu'elle veut.,Yaw la bëgg.
Je crois qu'il vient !,Defe naa mi ŋgiy ñëw !
Il veut que l'homme revienne,Bëgg na góor gi dellusi
Je lui ai dit de rentrer.,Wax naa ko mu ñibbi.
L'homme demande à tous de partir !,Góor gi nee ñépp dem !
"Si tu pars, il vient.","Soo demee, mu ñëw."
Va que l'homme te voie !,Demal góor gi gis la !
L'homme veut que tu viennes.,Góor gi bëgg na ŋga ñëw.
Les gens demandent qu'ils partent.,Nit ñi nee nañu mu dem.
C'est l'homme qui est venu.,Nit ki ñëw la.
Quelqu'un de bien !,Nit ku baax !
Où le mets-tu ?,Foo kay def ?
Dans ce puits qui coule,Ci teen boobu bënn
Il parle de l'enfant qui souffre.,Xale bi tawat la wax.
Un homme vertueux a disparu !,Góor gu baax réer na !
L'homme qui vint s'en est allé,Góor googule ga nëwoon dellu na
J'ai vu l'homme qui est venu !,Gis naa góor gi ñëw !
J'ai vu cet homme qui parlait !,Gis naa googii gan gi doon wax !
J'ai vu ce visiteur qui parlait !,Gis naa googii gan gi doon wax !
J'ai été dans une maison spacieuse !,Dem naa ci kër gu yaa !
Cet autre qui n'était pas venu.,Keneen ki ñëwulwoon kookee.
Cet autre endroit où il y avait une fuite.,Feneen fi bëttóon foofu.
C'est l'autre endroit qui n'a pas de trou.,Feneen fi bëttul la.
C'est cet autre qui était venu.,Kenn kooku yeksi lawoon.
Cet autre-ci qui est sorti est arrivé.,Kenn ki génn ki yeksi na.
J'ai vu l'autre qui est venu,Gis naa kenn ki ñëw
Il a été dans un autre bel endroit.,Dem na feneen fu rafet.
J'ai été chez un autre qui est gentil.,Dem naa ci keneen ku baax.
"Mets-toi n'importe où, où il fait clair !","Toogal ci fépp, fu leer !"
"Mets-toi n'importe où, où il fait clair !","Toogal fépp, fu leer !"
Je veille sur quoi ?,Ma seetal la lan ?
"Sur le travail, jusqu'à ce qu'il soit fait !","Liggéey bii, ba mu sotti !"
À l'intérieur ! pour qu'il entre,Ci biir ! ndax mu dugg
C'est un brave à n'en pas douter !,Jambaar la ba mu dooy !
Il est « excessivement » courageux !,Jambaar la ba mu ëpp !
"Ici, jusqu'à ce qu'il vienne !","Ci fii, ba ma ñëw"
Où puis-je m'asseoir ?,Ma toog fan ?
Que dois-je faire ?,Ma def lan ?
"Cela, jusqu'à ce que ce soit terminé !","Loolu, ba mu sotti !"
Je reste ici jusqu'à ce qu'il vienne !,Maa ŋgi fi ba mu ñëw !
Va et reviens !,Demal ba ñëw !
Il ira afin que vous soyez heureux.,Dana dem ba ŋgeen beg.
Dis-lui qu'il ne vienne pas,Ni ka bu mu ñëw
Dis à la personne qu'elle vienne,Nil waa ji na ñëw
Aujourd'hui l'homme partira,Tay jii góor gi dana dem
L'homme partira aujourd'hui,Góor gi dana dem tay ji
"Aujourd'hui, ne sors pas !","Tay jii, bul dem !"
Ne sors pas aujourd'hui !,Bul dem tay jii !
À l'intérieur si tu ne veux pas !,Ci biir soo bëggul !
"Si tu ne veux pas, à l'intérieur !","Soo bëggul, ci biir !"
"Aujourd'hui, c'est Fatim.","Tay, Faatim la."
"C'est Fatim, aujourd'hui.","Faatim la, tay."
"C'est Fatim, dit-il.","Faatim la, mu ni."
Il dit que c'est Fatim.,Mu ni Faatim la.
C'est peut-être un lion !,"Ku dem, gaynde la !"
Je crois que c'est l'homme !,Yaakaar naa góor gi la !
"Il est là, peut-être !","Mi ŋgi fi, soo demee !"
"Ici alors, si tu refuses !","Cii fii kon, soo bëggul !"
"C'est celui-là, peut-être !",Kookule la soo demee !
C'est peut-être celui-là !,Kookule la soo demee !
C'est peut-être celui-là !,Soo demee kookule la !
"C'est celui-là, peut-être !","Soo demee, kookule la !"
"C'est l'autre, je crois !","Keneen ki la, defe naa !"
Je crois que c'est l'autre !,Defe naa ni keneen ki la !
Je crois que c'est l'autre !,"Keneen ki la, defe naa !"
Je crois que ce n'est pas celui-ci !,Defe naa du kii !
Qu'il parte s'il ne veut pas !,Na dem su bëggul !
Je crois qu'il ne viendra pas !,Defe naa du ñëw !
"L'homme est parti, je crois !","Góor gi dem na, ma defe !"
"C'est l'homme qui part, je crois !","Góor gi dem la, ma defe !"
Qu'il entre !,Na dugg ci biir su bëggée !
Qu'il entre à l'intérieur s'il veut !,Na dugg ci biir su bëggée !
S'il veut qu'il entre !,Na dugg su bëggée ci biir !
S'il veut qu'il entre à l'intérieur !,Na dugg su bëggée ci biir !
Je croie qu'aujourd'hui il viendra !,Defe naa tày dana ñëw !
Je crois qu'il viendra aujourd'hui !,Defe naa dana ñëw tày !
Ta mère dit qu'elle viendra ce soir.,Sa yay nee dana ñëw ci ŋgoon.
Ta mère dit qu'elle viendra ce soir.,Sa yay nee na ci ŋgoon dana ñëw.
L'homme dit qu'il serait peut-être là.,Góor gi nee na soo demee mi ŋgi fi.
L'homme dit qu'il serait peut-être là.,Góor gi née na mi ŋgi fi soo demee.
Tu y as été quels jours ?,Yan bes ŋga fa demoon ?
"Hier, aujourd'hui, avant-hier","Tay, demb, bërki demb"
Où t'es-tu initié en sciences occultes ?,Foo jaŋge xerëm ?
Tu vas vers qui ?,Ci ñan ŋga jëm ?
"Vers celui que voilà, vers celui-ci, vers celui-là","Ci kii, ci kuu, ci kee"
Je donne à qui ?,Ma may ñan ?
"À ceux-ci, ceux-là, à ceux qui sont là-bas","Ñii, ñee, ñooñu"
"Te voilà, le voilà","Yaa ŋgi, mi ŋgi"
Où as-tu été initié en sciences occultes ?,Foo jaŋge xërëm ?
Le voilà et le voilà !,Ya ŋgi te mi ŋgi !
"Il est homme, tu es homme","Nit la, nit ŋga"
"C'est à l'intérieur, à l'intérieur même !","Ci biir la, ci biir a biir la !"
"C'est celui-là, celui-là debout !",Kookule la kookule taxaw la !
"C'est un seul, un seul !",Kenn la kenn doŋŋ la !
"J'ai été, tu as été, il a été...","Dem naa, dem ŋga, dem na..."
J'ai été et tu as été et lui il a été.,"Dem naa, te dem ŋga, te dem na."
Il viendra que tu veuilles ou non !,Ŋga dem ŋga bañ dem dana ñëw !
Chez les Sérère et les Peul,Ci Séeréer yi ag Pël yi
Chez ceux-ci et ceux-là,Ci ñi ak ca nee
C'est un homme de chair et d'os et tu es un homme !,Nit la te góor ŋga !
C'est celui-là et c'est un autre.,"Kooku la, te keneen la."
J'ai été et tu n'as pas été !,Dem naa te demuloo !
"Viens pour que les enfants soient des travailleurs, soient des braves !",Ñëwël ndax xale yi di mbër te it ñu di ay jambaar !
Change-les à tel point qu'ils soient autres et que leur opinion aussi soit toute autre.,Soppi leen ba ñu di ñeñeen te seeni xalaat di leneen.
Il est venu hier et aujourd'hui.,Tay ag demb yépp ñëw na.
Vous acceptez ou il ne part pas !,Daŋgeen di naŋgu mbaa du dem !
J'ai vu Samba.,Gis naa Samba.
Je l'ai vu à l'intérieur.,Gis naa ka ci bir.
À l'intérieur même ?,Ci bir sax ?
Oui à l'intérieur !,Waaw ci bir !
Il connaît celui-là ?,Xam na kookule ?
Je l'ai vu par ici !,Gis naa ka fii !
Oui par ici !,Waaw ci fii !
Il est là ?,Mi ŋgi fii ?
L'homme peut-il partir ?,Gor gi dem ?
Qui est parti ?,Kan dem na ?
Lesquels se sont égarés ?,Yan ñoo réer ?
Tu te battais avec qui ?,Ag ñan ŋga doon xeexal ?
Où vas-tu ?,Fan ŋga jëm?
À qui as-tu donné de l'argent ?,Koo jox xaalis ?
Où va-t-il ?,Fu mu jëm ?
Quel homme est parti ?,Góor gan moo dem ?
Tu parles de quels gens ?,Nit ñan ŋga wax ?
"Qui, est-ce d'autres ?",Keneen kan la ?
Tu parles de qui d'autre ?,Keneen kan ŋga wax ?
Où est-ce que tu vas ?,Ana foo jëm ?
Est-ce qu'il est parti ?,Ndax dem na ?
Est-ce l'homme qui est parti ?,Ndax góor gi moo dem ?
Est-ce que le pays a des richesses ?,Ndax réew mi am na alal ?
Est-ce que le pays a des richesses ?,Réew mi am na alal ndax ?
Tu ne partiras donc pas ?,"Doo dem, xanaa ?"
Tu ne partiras donc pas ?,Xanaa doo dem ?
"Donc, tu ne partiras pas ?",Xanaa doo dem ?
"Donc, tu ne partiras pas ?","Doo dem, xanaa ?"
Personne n'est donc parti ?,Xand kenn demul ?
Comment allez-vous ?,Na ŋgeen def ?
Comment vas-tu ?,Naka ŋga def ?
Comment s'appelle l'homme ?,Naka góor gi tudd ?
Comment voulez-vous que l'homme vous aide ?,Naka ŋgeen bëggé góor gi dimëlé leen ?
"Les enfants sont arrivés, j'espère ?",Mbaa xale yi yeksi nañu ?
J'espère que nul n'est sorti ?,Mbaa kenn génnul ?
J'espère que c'est lui qui a été ?,Mbaa móo dem ?
Homme de courage n'abonde pas paroles.,Jambaar du bare wax.
Homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
Un homme de courage n'abonde pas paroles.,Jambaar du bare wax.
Un homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
Cet homme près de moi et celui là près de toi sont parents.,Nit ki ci sama wet ak nit kooku mbokk la ñu.
L'homme parti et l'homme décédé ne sont pas les mêmes.,Nit ka dem ag nit kooka dee duñu benn.
Les enfants qui venaient ne viennent plus.,Xale yooya daan ñëw ñëwëtuñu.
"Par contre, cet homme qui s'exila ne revint pas.",Waaye nit kookii gaddaayoon nag dellusiwul.
C'est cette femme qu'il accompagnait qui est Ngone.,Jigéen joojule mu àndaloon mooy Ngóone.
Ces gens qui sont sortis sont des lutteurs.,Nit ñooñii génn ay mbër lanu.
Tu reconnais cette personne-là ?,Xammee ŋga waa joojule ?
Cet homme-ci et cet homme-là ne sont pas les mêmes.,Waa jii ag waa joojale duñu benn.
"Cet homme-ci, devant nous, et cet homme-là ne sont pas les mêmes.",Waa jii ag waa joojale duñu benn.
Tu connais cet enfant-ci ?,Xam ŋga xale bii ?
Tu connais cet enfant-ci ?,Xam ŋga bii xale ?
