french,wolof
"Sur cette photo se trouvent deux présidents. Ici, c'est en France. Il s'agît des présidents Macky Sall et Macron. Ils sont là, marchant sur un tapis rouge. Il y a des voitures qui sont derrière eux. Il y a des personnes debout à leur coté portant ce qui semble être des fil électriques ; ce sont des policiers. Macky Sall et Macron, chacun d'eux porte des habits et des chaussures noirs <unk>.",Nataal bii de ñaari président la. Fii nag France la mu di président Maki Sàll ak Macron ñi ngi noon di dox ci affaire bu rouge bi. Am na oto yu topp seen gannaaw. Am na ñu taxaw seen wet yor lu mel ni ay fiil ay policier lañ. Maki Sàll ak Macron ku nekk sol yére bu ñuul ak dàll yu ñuul kostin.
"Oui encore, je vois que ceci est une automobile. Une automobile qui ne bouge pas. Des gendarmes sont à l'intérieur. Il y a un gendarme qui est devant. Oui c'est ce que j'ai vu.","Waaw ba tey lii de gis naa ne ag daamar, daamar gu taxaw la, ay sàndarma ñi ngi ci biir daamar ga, am na benn sàndarma bu nekk ca kanam. Waaw loolu de laa gis."
"Sur cette photo, il y a un homme et une femme, des statuts debout auxquels sont attachées des chaînes. Comme si ils étaient des exclaves.",Nataal bii góor ak jigéen ay statut yu taxaw ñu takk leen ak ay chaîne. Mu mel ni ay jaam lañ daal.
"Ceci est une tasse et une assiette. On y verse le café, mais aussi, elle est de couleur blanche ; la tasse est blanche, l'assiette est blanche. Si tu regardes à coté tu verras du café renversé sur le bois et du café qu'on a mis dans ce qui ressemble à un sachet.","Lii nag ëe kaas la ak palaat. Nu ciy xelli kafe gi waaye moomit dafa weex, kaas bi dafa weex, palaat bi weex. Boo xoolee ci wet gi dinga gis kafe gu tuuru ci kaw dénk bi ak kafe bu nu def ci lu mel ne mbuus."
"Ceci est un lieu d'habitation qui contient un bahut, avec un miroir et des vivres à l'intérieur.","Lii ab dëkkuwaay la, ab dëkkuwaay am ab bayo ci biir, am ab seetu, am ay nekkukaay ci biir."
"Oui, sur cette photo, c'est des portes en gris qui y sont. Les portes sont, belle et bien, en gris ! Il y a quelque part où l'air passe si tu tires ! Tu peux tirer les portes si tu veux. Par contre, ce n'est pas une seule porte.","Waaw nataal bii de ay bunt yu dóomu-taal moo ci nekk. Bunt yi ëe dafa dóoomu-taal waawaw ! Am na ay lu mel ni ay fu ngelaw di jaar boo ko xëccee waaw ! Mën nga, mën nga ko xëcc, bunt yi waaw. Du benn bunt nag."
"Cela est une photo. Je vois, dessus, deux femmes assises là-bas portant des calebasses en bois. Ce sont des calebasses en bois et des sceaux.",Waaw lii de ab nataal la boog. Maa ngi gis ñaari jigéen yu toog noonu yor ay leget yu dénk. Leget la yu dénk ak ay paan.
"Cela est ce qu'on appelle'La tour la plus haute du Sénégal'. Il s'agît du monument de la Renaissance Africaine. C'est le bâtiment sur lequel les gens ont l'habitude de se rencontrer. Il peut s'agir de ceux qui s'échauffent, de ceux qui font un concert, ou de ceux qui font de la gymnastique. Tout ce monde s'y rencontre. C'est une place publique sur laquelle tout le monde se retrouve. N'importe qui qui a un évènement qui peut s'y faire il peut aller le faire là-bas. De ce fait tout le monde y sera. Il y a des étrangers qui viennent le visiter. Le monument présente un père, une mère et leur fils. Le fils pointe le doigt quelque part. Le père a saisi la mère au niveau du bassin.","Lii na ñuy wax'la tour la plus haute au Sénégal', mi ngi nekk'Monument de la Renaissance Africaine'. Mi ngi nekk barab bi ñu bare di daje. Moo xam ñiy tàngal séen yaram, ñiy def i kõseer, moo xam ñiy def simnastig. Ñoom ñépp a fay daje. Palaas publig la boo xam ni bii ñoom ñépp a fay daje. Képp ku am xew-xew boo xam ni bii xaj na fa dangay ñów nga defe ko fa. Bu ko defee ñépp ñëw. Am na ci ñoo xam ni tàggat yaram moo leen fa aandi. Am na ñoo xam ni da ñuy jóge dëkk ak dëkk, ñów di ko wisite si. Monimaŋ bi, ñi ngi ko jëmale pàpp yaay ak doom. Doom jaa ngi joxoñ, baay ji téyee yaay ji ci ndigg li."
"Ceux-là, aussi, sont des gendarmes. Ils siègent à la gendarmerie nationale. Eux, cependant, leur travail est de garantir la protection du dirigeant du pays. On les appelles en français'garde rouge','garde rapprochée', ou'garde présidentielle'. C'est à eux qu'on confie la part de protection du dirigeant du pays.","Ñii moom tamit ay takk-der nañ. Ñi ñi ngi bàyyikoo ci sàndarmëri nasiyonaal. Ñoom nag seen njariñ mooy di aar kaaraange njiitu réew mi. Ñu leen di tudde ci tubaab'garde rouge, garde rapprochée ou garde présidentielle'. Ñoom la ñuy dénk wàllu kaaraange njiitu réew mi."
"Ceux-là sont des femmes policières. Elles sont nombreuses, portant des armes, des gangs blancs et un chapeau. Le chapeau aussi comporte des traits blancs, au-dessus. Elles portes des habits de couleur noir, précédée d'une couleur blanche.","Lii nag ay pólisee yu jigéeñ la. Ëe bari nañu lool, ñu ràngoo ay fetal, sol ay gā yu weex, sol ay mbaxana, ëe, mbaxana mi tamit am na ay rëdd yu weex ci kaw, ak ay yére yu ñuul, jiital lu weex."
"Sur cette photo ci, cependant, il y a des personnes qui sont debout et se révoltent, c'est-à-dire, qui manifestent, prenant des pierres et les lançant contre les gendarmes. Il y a, cependant, une personne devant qui ne porte pas de masque, portant des pierres et les lançant. Il porte un sous-vêtement blanc et un pantalon noir. Il a, cependant, un boubou rouge au milieu de son derrière.","Nataal bii nag, ay nit lañ yu taxaw di ñaxtu, maanaam di manifestewu, di jël ay xeer di leen sànnanteek takk-der yi. Am na nag ku nekk ci kanam nii solul maska, yor ay xeer di leen sànni. Mi ngi sol siletmaa bu weex ak tubéy ju ñuul. Mi ngi takk nag mbub lu xonq ci digg ginaaw gi."
"Oui le parent, je vois que ceci c'est une théière, une très belle théière. Un outil sur la quelle on prépare ce plaisir là qu'on appelle le café. On y a dessiné deux arbres. On y voit encore, au-dessus, deux arbres et une gazelle.","Waaw mbokk mi lii de gis naa ni baraada la, baraada bu taaru. Jumtukaay bu ñuy defare xéewal googu ñu naan café moom la ñu ngi ci diseene ñaari garab ñu ngi wanewaat ca kaw ñaari garab ak benn kéwël."
Sur cette photo ci il y a une assurément une chambre ; Une chambre au-dessus de laquelle il y a assurément de l'herbe. Il y a un arbre qui est juste là. Il y a aussi des herbes qui sont justes là. Il y a de très hautes montagnes qui sont là-bas. Oui de vraiment hautes montagnes mais la porte de la chambre est faite de bois de couleur rouge.,"Nataal bii de ab néeg la, ab néeg la waawaaw ; néeg boo xam ne kaw gi ñax la waawwaaw. Am na ag garab gu nekk nee waaw. Am na itam ay ñax yu nekk nee. Am na ay montaañ yu nekk nële yu kawe kawe uhun. Ay montaañ yu kawe sax waaye néeg bi moom bunt bi ëe maanaam dénk la, dénk bu xonq daal."
Sur la photo que vous m'avez envoyée j'y ai vu une vieille construction. Des arbres ont poussées à l'intérieur de la construction. La construction est vraiment très vieille.,"Nataal bii ngeen ma yónnee gis naa ci biir nataal bi tabax bu màggat lool, am garab gu sax ca biir tabax ba. Tabax bi nag bu màggat a màggat la."
Sur cette photo j'y ai vu une case qui se trouve dans une belle forêt contenant des herbes et des arbres.,Nataal bii gis naa ci ab néegu ñax bu nekk cib àll bu naat bu am ay ñax ak ay garab.
"Sur cette photo ci, on dirait des autochtones ou des migrateurs. Les migrateurs sont ceux qui vont jusqu'à la forêt, où personne n'habite, pour y assaillir leurs tentes, y déposer leurs élevages et y habiter. À leur réveil ils assaillissent leur élevage. À la descente, ils s'assoupissent dans leurs tentes. Les tentes sont tout de même très jolies.","Nataal bii nag dafa mel ne ëe dëkkub àll la walla ay màngaan. Màngaan yi mooy ñi nga xamante ni dañuy dem ba ci àll bi fu kenn dëkkul ñu samp fa seeni xayma, teg fa seeni jur, dëkk fa. Bu ñu xëyee sàmmi seeni jur, sunu wàccee ñëw tëdd ci seeni xayma. Xayma gi nag rafet na lool."
"Sur cette photo ci cependant, il y a un panier. La plupart des fois où on le voit, cependant, c'est sur les femmes quand il rentre du marché car c'est ça qu'elles prennent et mettent environ tout ce qu'elles achètent, par exemple ce qu'elles utilisent si elles veulent cuisiner.","Nataal bii nag moom benn pañe la. Lu ëpp liñ kay gis nag ci jeeg yi lay doon bu ñuy jóge marché ndax ci moom lañii jël, Aa daldi ciy def daanaka lépp luñ jënd lu ci mel ni ñoom lu ñi yittéwoo su ñu bëggee togg."
"Sur cette photo, j'y vois quelque chose qui ressemble à un banc. Le banc est, cependant, posé sur <unk>. Le banc, on l'a cousu de très jolie manière et elle est confortable.","Nataal bi, maa ngi ciy gis lu mel ni ab bãŋ. Bãŋ bi nag dañ koo teg ci aw xàll, bãŋ bi nag bãŋub ràbb la dañ koo ràbb rafet na lool nag neex a toog."
"Sur la photo que vous m'avez envoyée, j'y ai vu des chaises qui ont des pieds en fer et elles sont de couleur noir.",Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi ay toogu yu am tànki weñ te toogu ya daa ñuul.
"Ici j'y ai vu deux assiettes blanches.Parmi les deux assiettes blanches, l'une contient du couscous. L'une ne contient que de la sauce. S'agissant du couscous, on y a mis de la sauce. Mais à son coté, j'y ai vu deux bols qui apparaissent. Ils apparaissent.","Fii gis naa fi ñaari palaat yu weex. Ñaari palaat yu weex yi, benn bi am na cere. Benn bi, ñeexum kese la. Cere ji nag, ñeex na ñu ko, waaye ca wet ga gis naa ci ñaari bool yuy feeñ. Ñu ngi feeñ."
"Celui là, j'ai vu que c'est un garçon, debout sur une route, portant des pierres et un masque sur le visage. Il lance les pierres contre les gendarmes.","Kii de sennas ngóor la su taxaw si benn tali daldi yor aw xeer, takk masque. Xeer wi mu jëmale ko ca way-takk-der ya."
"Sur cette photo ci, j'y ai vu des chambres faites d'herbes à l'intérieur d'une forêt <unk>. À l'intérieur tu verras d'énormes arbres. Il y en a aussi qui sont à peu près moyens et d'autres qui sont petits.","Nataal bii, gis naa ci ay néegu ñax yoo xam ne ñu ngi ci àll ci biiri gatab. Di deme ni nag ay garab la yoo xam ne, am na yu gudd lool, am na it yu xaw a yam am yu gàtt."
"Oui ça, il semble que ce soit une fleur, mais la fleur ont l'a conçue avec une sorte de matière similaire au fer. La conception de ces fleurs est jolie.","Waaw lii de, dafa mel ni ab fulëer la, waaye fulëer bi liñ ko defare mooy lu mel ni màcceeru weñ moom lañ ko defaree. Def fulëer yi mu nekk lu rafet."
"À l'intérieur de cette photo je vois beaucoup de commodes placées contre le mur. C'est certainement pour garder des habits. Si ce n'est pas pour garder des habits, c'est pour garder des bols. Je crois que c'est une chambre ou une cuisine. Mais quoi qu'il en soit, les commodes sont très jolies car leur couleur est très jolie. La fenêtre qui est au-dessus, le fait que le vent passe à travers et entre à l'intérieur, est une bonne chose.","Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la."
Je vois une large chambre avec un lit pour passer la nuit. Il y a de larges draps qui s'accordent à la période.,"Aa gis naa benn néeg bu yànj ànd ak ay lal, lalu fanaanukaay. Am ay drap yu yànj yu méngook jamono waa."
"Ceci ressemble à un bahut. Un bahut chocolat dans un espace blanc. Il peut contenir des livres, des tasses ou consorts. Il peut garder des objets de valeur.",Lii nag mel na ni benn baye la. Baye bu sokolaa la nekk ci barab boo xam ni dafa a weex. Mën naa def yu mel ni ay téere Walla ay kaas walla yu mel noonu. Mën naa denc yu am solo.
"Je sens que ceux-là sont, vraisemblablement, des ustensiles de cuisines. Il y en a de différentes couleurs. Il en existe avec des couleurs vertes, des couleurs bleus, il y a du jaune, et aussi du rouge. Il y a aussi des couleurs vertes, et aussi d'autres couleurs. Ce sont des ustensiles de cuisines, assurément.","Waaw lii de ay xeeti toogukaay la, ay xeeti toogukaay nag. Am na ay wirgo nag. Am na ay wirgo yu wert, am wirgo yu bula, am na mboq, am tamit ëe xonq, am na tamit ëe wirgo yu wert, am tamit yeneen wirgo daal. Ay toogukaay la, ay toogukaay lay doon."
C'est des enfants qui jouent avec leurs jouets. Les enfants sont entrain de jouer avec leurs jouets. C'est des enfants qui jouent.,"Xale yuy fo la, yor seeni fowukaay. Xale yi dañuy fo, yor seeni fowukaay. Ay xale yuy fo la."
C'est l'entrée de Louga. C'est à la frontière de Louga que tu entres pour montrer que tu habites à la région de Louga. Louga fait partie du Sénégal. C'est ça qu'il représente au Sénégal.,"Lii duggukaay bu Luga la frontière bu Luga fii ngay dugg pour ñu wan la yaw mii nii yaa ngi dëkk biñ naan Luga. Luga nag ci Senegaal la bokk, ab lii la ci Senegaal."
Ceux-là sont des garçons montés sur des chevaux et portant des bâtons et allant en des directions différentes.,"Ñii de ay góor lañu, ñu yéeg ci ay fas yor ay bant wutali fa ñu jëm."
"Celui-là que tu vois c'est le dirigeant du pays, Macky Sall. Il est là-bas dans le véhicule, levant ses bras. Actuellement, les policiers et les gendarmes le suivent. Les suiveurs le garde, montrant leurs véhicules eux aussi. C'est le dirigeant du pays qui se trouve au-dessus, dans le véhicule noir, entrain de lever ses bras.","Kale ngay séen njiitu réew mi la, Maki Sàll. Mi ngi nekk noonu ca kaw ndaamar ga, yékkati ay yoxoom. Leegi nag, polise yeek sàndarm si topp ko nii, toppekat yi di ko gàrde, war seeni ndaamar ñoom it. Njiitu réew mi moo nekk nee ca kow, ci ndaamar gu ñuul gi yékkati ay yoxoom."
"Cette photo ci est une photo sur laquelle il y a un magasin. Cependant, ce magasin est une sorte de coiffeuse dans le quel tout est de couleur chocolatée. Il y a du chocolat et du blanc, oui. Il a des tiroirs et tout le reste et est de couleur chocolatée.","Nataal bii de nataal la boo xam ne ab ab am mangasin. Mangasin bi nag ab coiffeuse la, coiffeuse bi biir bi daa sokolaa lépp daa sokolaa daa am i sokolaa am yu weex waaw. Daa am ay tiruwaal ak yépp ba noppi mu sokolaa."
"Sur cette photo, il y a une chose qui ressemble à une salle. La salle aussi j'y vois ce qui ressemble à un petit lit accompagné à ce qui semblent être des canapés très confortables. Je vois aussi attaché au-dessus <unk> et un dessin <unk>. Un dessin qu'on a mis sur le mur.","Nataal bii de ab salle lay nuróol, salle bi tamit maa ngi ci gis lu mel ni ab lal bu ndaw maasàllaa lu mel ni ay canapé yoo xam ne neex naa toog lool. Maa ngi gis tamit ñu takk panal ci kaw akub dessin tubaarikàlla, dessin yoo xam ne dañ koo dessin ci miir bi."
"Sur cette photo ci que je vois il y a des personnes qu'on a fabriquées avec des arbres, des fleurs et consorts. Ils sont dans un endroit très beau avec des murs les entourant. Des murs peints avec de la peinture jaune.",Nataal bii ma gis de ay nit yun tabax la ak i garab ak i fleur ak yooyu. Ñu nekk fu taaroo taaru am miir bu leen wër miir boo xam ne peinture bu soon lañ ko peinture.
"Sur la photo que j'ai vue, j'y ai vu une jolie maison, et un arbre à la porte de cette maison.","Nataal bii ma gis, gis naa ci ag kër gu rafet, am ag garab ci buntu kër gi."
Sur cette photo on voit ce qu'on appelle'poisson séché'au Sénégal. Il s'agît d'un poisson qu'on accroche jusqu'à être sèche et ensuite qu'on met du sel et consorts. Après on cuisine avec.,Nataal bii nag ñuŋ fi gis lu Nga xamante ne moom la nuy woowe gejje fii ci Senegaal. Mooy jën wi Nga xam ben dañ kaa jël weer ko ba lu Wow def ci ay xorom ak yooyu.'Après'moom na ñuul di ko togg.
"Sur la photo que vous m'avez envoyée, j'ai vu, à l'intérieur, des cases, des plantes prospères et des escaliers qui sont sur le coté.","Nataal bii ngeen ma yónnee de, gis naa ci biir nataal bi, néegu ñax, gàncax gu naat ak yégukaay bu nekk ci kote bi."
"Ceci est un four. C'est ce qu'on appelle une cuisinière. Le four, on l'allume et cuisine avec. Après avoir l'allumer, tu dois ensuite y poser la marmite et commencer à cuisiner ce que tu veux.","Waaw lii nii ab ab puur la. Waaw moom lañuy wax cuisinière. Ab puur la dañ koy taal di ci togg, boo ko taalee danga ciy teg cin li rekk togg ci li nga bëgg a togg."
"Sur la photo qu'on m'a envoyée, j'y ai vu un cadre avec des chaussures. Il y a des chaussures de garçon mais aussi des chaussures fermées.","Nataal bii ñu ma yónnee gis naa ci ab kaadar def ay dàll, dàll yoo xam ne ay dàlli góor la, dàlli fermé yi tamit mi ngi ci."
"Sur cette photo, je suis face à une chaise peinte avec de la couleur bleue. Ce siège ci, il semble qu'il soit complètement tissé. C'est ce à quoi je suis face sur la photo qui est devant moi.",Nataal bii maa ngi ciy janook'chaise'bu nu liggéeye niki lu xaw a baxa. Moom toogukaay bii. Mel na ne yit ëe toogukaay la bu nu ràbbale ba fatt. Moom laay janool ci nataal bii ma janool.
"Ceci est un long bâtiment blanc. Il contient beaucoup de climatiseurs. Six climatiseurs apparaissent ici. En bas, six climatiseurs y apparaissent. On a étalé une table à manger rouge ; des gens, vêtus de rouge, l'entourent. Mes hommages. Vous allez bien ?","lii daal, am taax la mu gudd mu weex. bari lool ay ubbi féexal. ci kaw, juróom benni ubbi-féexal feeñ na fi. ci suuf, juróom benni ubbi-féexal feeñ na fi. ñu lal laltu bu xonq, ay nit yu sol lu xonq séq ko. waaw noo ngi ziyaar. yaang ci jàmm ?"
"C'est des poissons, oui. Ils sont de couleur bleue ou rouge.","Jën la waaw, Wu am wirgo Wu baxa ak Wu xonq."
"Ah sur cette photo ci cependant, il y a un poisson. Il existe trois couleurs pour ce poisson. La première couleur est la jaune, ceux qui suivent sont le bleu et le blanc. Ce sont de jolis poissons.","Aah nataal bii nag, aw jën la. Jën wi mi ngi ame ñetti wirgo. Wirgo Wu jëkk Wi mboq la, Wu ci topp di bëlë, Wu ci topp di weex. Muy jën wu rafet."
"Ceci est un long et jolie bâtiment. On a vu deux personnes à sa gauche, un homme et une femme allant ensemble avec des médicaments et des fleurs. À sa droite on a vu un bâtiment blanc avec des voitures devant. Le bâtiment est sur la route.",Lii ab tabax bu njool la bu rafet. Gis nañ ñaari nit ci càmmooñ bi benn góor ak benn jigéen ñu ànd ak ay garab ak fleurs. Ci ndey-joor bi gis nañ benn tabax bu weex ak ay oto ci kanamam. Tabax bi mi ngi ci kaw tali.
"Ceci se trouve dans les toilettes. <unk> cette chose blanche là c'est une allée de douche... c'est une allée de toilettes. C'est à travers qu'on marche pour atteindre les toilettes. Si tu veux assoupir tes besoins tu peux le faire là-bas. Il y a aussi quelque chose à côté. Ça aussi, si tu veux prendre tes abolitions, ou faire pipi, tu peux le faire là-bas.","Waa lii, ci wanag lay nekk. Ndee lu weex lii demukaayu duus la... Demukaayu wanag la. Ci la ñuy demee wanag. Boo bëggee dox aajo man nga fee dox aajo. Am nale lu nekk ci wet gi tamit. Moomit soo bëggee jàpp wala sawi man nga ko faa defee."
Ceux-ci sont des portes que les menuisiers métalliques ont conçues. Les portes ont été conçues et étalées pour être ensuite peintes en gris. Il semble que la porte soit en réalité deux portes de sorte à ce qu'elle ressemble à une porte de salon.,"Waaw nataal bii de ay bunt yu dóomu-taal moo ci nekk. Bunt yi ëe dafa dóoomu-taal waawaw ! Am na ay lu mel ni ay fu ngelaw di jaar boo ko xëccee waaw ! Mën nga, mën nga ko xëcc, bunt yi waaw. Du benn bunt nag."
"Sur la photo que vous m'avez envoyée, j'y ai vu des nattes tissées, superposées. Si tu regardes, on les a tissées d'une très belle manière.","Nataal bii ngeen ma yónnee, gis naa ci biir nataal bi basaŋ yuñ ràbb, tegele leen. Boo xoolee, biñ leen ràbbe rafet nañ lool sax."
Cela est une chaise de la rue'la jardin public'. On la passe à ceux qui traversent. Ceux qui veulent se reposer auprès d'un fleuve peuvent venir s'asseoir et discuter.,Lii ay toogukaayu mbedd la jardin public. Ñu ngi jagleel ñii di rombu ñii bëgg a noppaleeku ci ab gox mën nañu ñëw toog fii toog waxtaan.
"Ça c'est nos parents Laobés qui l'ont conçu. J'y ai vu aussi une couleur rouge et aussi une couleur bleu. Oui, c'est cela que j'y ai vu.","Lii day suñu mbokki lawbe yi ñoo koy defar. Gis naa ci itam couleur bu xonqu, gis naa ci couleur bu bula. Waaw loolu de laa ci gis."
"Ceci est un lieu d'habitation très charmant, très splendide avec des voies, des voies à travers les quelles on passe et où il y a des bancs.","Lii ab dëkkuwaay la, dëkkuwaay taaru lool, dëkkuwaay bu taaru lool am ay yoon, yoon yu ñuy jaar di jàll, am ay baŋ."
"Oui, ceci, si tu regardes tu vois un sol sur le quel on a mis du carrelage. Maintenant il y a des fleurs mises au-dessus des carreaux. En regardant derrière tu vois des arbres, oui.",Waaw lii de boo dee xool dangay gis benn peroŋ boo xam ne dañu ko karo. Léegi am na fëlëer yoo xam ne dañoo nekk ci kaw karo yi. Boo dee xool ci ginnaaw dangay gis ay garab waaw.
"Ceci est une photo sur laquelle il y a une large et haute construction de couleur blanche. Le gymnase a d'énormes arbres qui l'entourent. Derrière elle, il y a des photos sur laquelle il y a des blancs qui semblent marcher vers nous.",Lii ab nataal la boo xam ne ab tabax bu yaatu bu kawe te weex moo ci nekk. Gimnasio gi nag am na ay garab yu mag a mag yu ci nekk yoo xam ne ñoo ko wër. Ginnaaw gi am na ay nataal yoo xam ne ay tubaab yu mel ne ñuy dox di ñëw.
Sur la photo que j'ai eue à voir j'y ai vu des cases qui sont dans un très bel endroit et de l'eau derrière elles. Une très jolie eau même. Il y a de très courtes herbes juste derrière elles.,"Nataal bi ma jot de gis naa ci néeg, néegu ñax boo xam ne mi ngi nekk fu taaroo taaru am ndox nekk ci ginnaawam, ndox mu rafet sax. Am ay ñax yu ndaw-ndawaan yu nekk ci ginnaawam."
"J'ai vu ici une porte qui est dans une maison. Cette porte, cependant, il y a à sa coté une autre porte en bois. La porte comporte une couleur blanche à ses milieux.","Gis naa fi benn buntu bu nekk ci ag kër. Buntu bi nag, am na ci wetam beneen buntu dénk. Bunt bi am na lu weex ci diggante yi."
"Sur la photo que vous m'avez envoyée, j'y ai vu un poisson adulte qu'on a coupé en morceaux et posé quelque part.","Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi jën yu mag, yuñ dagg ay dagg teg ko ci fenn."
"Salut. Sur cette photo, j'y vois des carapaces et des vans qui sont très jolis ainsi que ce qui les accompagnent.","Waaw ñi ngi siyaare bu baax, nataal bi maa ngi ci gis ay ay këll ak layu, ay këll ak layu yu rafet ak ñoom seen."
"Sur cette photo, j'y vois des gendarmes attrapant une jeune personne du Sénégal, l'opprimant, le faisant souffrir, le battant jusqu'à le faire tombé sur le sol.","Nataal bii maa ngi ci gis ay takk-der, ñu jàpp kenn ci doomi ndawi réewum Senegaal, di ko bunduxataal, di ko mettital, di ko dóor ba xaw koo tëddal ci suuf."
"Sur la photo, ont voit des personnes qui se révoltent ou qui s'opposent constamment aux gendarmes. C'était en Casamance. Ils ressemblent plus à des jeunes. C'était peut-être pour montrer quelque chose qui leur déplaisait.",Nataal bii ñoo ngi ciy gis ay nit ñuy ñaxtu walla di jàmmaarlook takk-der yi rekk. Caa Kaasamaas la woon. Aw ndaw lañ gën a nurool. Du ñàkk am lu leen metti ñu ko doon ñaxtu.
"On voit sur la photo beaucoup de personnes sorties sur la route, qui ont sortis leurs mains, les uns qui sont assis et lèvent leurs mains et écrivent, sur la photo,'La Casamance', qui veut dire la région de Casamance.","Ñu gis ci nataal bi ay nit ñu bari ñu génn ci tali, ñu yékkati seen i loxo, ñenn ñi sukku yékkati seen loxo, ñu bind ci nataal bi'La Casamance', mooy diiwaanu Kaasamaas."
"Ceci est une théière. Une théière dans la quelle on met du thé ou du café. Si tu regardes bien, il a une capture. La théière comporte une couleur'orange'et'jaune', oui. On le gère. Si tu regardes bien aussi, sur lui il y a un chameau dessiné ainsi qu'un arbre. On les a dessinés avec une couleur noire.",Lii nag baraada la. Baraada bu nu def attaaya la walla bu mën def kafe. Boo xoolee mi ngi am njàpp. Baraada bi nag mu ngi yor wirgo wu'orange'ak lu'jaune'waaw. Ñuŋ ko yor. Boo xoole tamit am na gëléem buñ ci nataal ak ay garab. Ñu nataal leen ak wirgo Wu ñuul.
"Ce que j'ai en face de moi, sur la photo, c'est une carafe. Une carafe en verre dans la quelle tu peut préparer tes jus. Celle-ci on dirait aussi que c'est du jus qu'on y a mis ; c'est une carafe en verre avec un couvercle noir. L'anse est de couleur noire. Ce qu'on y a mis aussi on dirait que c'est jaune, mais pas trop. Là où on l'a posé est complètement blanche.","Li may jàkkarlool ci nataal bi nag moom benn karaaf la. Muy karaafu weer boo xamente ne mën nga ci def say'jus'. Bii mel na ne tamit ab jus lañ ci def mu nekk karaafu weer ak kubéer gu ñuul, jàppukaay bi daldi doon jàppukaay bu ñuul. Liñ ci def itam wirgo wi dafa xaw a soon waaye taxu ko soon noonu. Waaw fiñ ko teg daldi weex tàll."
"Cette photo ci montre une maison qui contient des meubles, des fenêtres, des chaises et une natte étalée à l'intérieur.","Nataal bii day wane kër goo xamante ne dafa am ay meuble ci biir, am ay faneetar, am ay toogukaay ak genn basaŋ guñ lal ci biir."
"Sur la photo qu'on m'a montrée, c'est une chambre. Il y a un lit qui s'y trouve avec un oreiller posé un drap blanc. La fenêtre comporte un tissu noir. Le lit a deux tiroirs au-dessous de lui.","Nataal bii ñu ma yónnee ab néeg la, am na lal bu ca nekk ak benn njegenaay lal ca darab bu weex, faneetar ba am na am na morceau bu ñuul. Lal bi am na ñaari turwaal ñi ngi ci suuf."
Sur la photo que vous m'avez envoyée il y a deux bancs avec chacun pouvant contenir deux personnes. On les a conçus avec du fer. Au milieu il y a un matelas et un <unk> posé dessus. Il y a une table qui est également posée à coté.,"Nataal bi ngeen ma yónne nii de ñaari baŋ lañ yoo xam ni bu ci nekk ñaari nit mën nañ cee toog. Ñuŋ leen liggéeye weñ, digg bi am matlaa ak ndima luñ ci teg. Am na taabal ju tege itam ci wet gi."
J'ai vu quelque chose qu'on achète au marché...,Gis naa benn affaire bu ñuy ndugge marché...
Sur cette photo il y a le Capitaine Seydina Omar Toure. C'est lui qui était à la section de recherche et qu'on a ensuite radier.,nataal bii Capitaine Séydinaa Omar Ture la. moo nekkoon section de recherche ñu radier ko.
Sur la photo que j'ai eue a voir il y a assurément un poisson séché. C'est bien un poisson séché que j'ai vu.,"Nataal bi ma jot de gis naa ni gejje la, waaw gejje. Gejje de laa gis."
"Oui mon parent, je vois que ça c'est des pots de Nescafé dans lesquels il y a du café. J'y ai vu des graines de café mûrs et d'autres qui ne le sont pas. J'y ai vu aussi du café en poudre sur le coté.","Waaw mbokk mi, gis naa ni lii de ay potu Nescafé ñu def ci café. Gis naa ci ay doomi café yu ñor ak yu ñorul. Gis naa ci café gu mokku tamit ci wet gi."
Sur cette photo il y a des gens qui sont assis dans un domaine et qui font quelque chose. En plus ils sont bel et bien assis dans un domaine entrain de travailler.,Nataal bii de nataal la boo xam ne ay nit la yu nekk ci benn bërëb toog fa ba noppi am lu ñuy def. Ba noppi toog ca bërëb ba di am lu ñuy liggéey waaw.
Sur cette photo ci il y a une porte avec des couleurs blanches et du verre. À coté du verre il semble y avoir d'autres bouts de verres de couleur blanche. Le verre c'est du bois. Il y a assurément du bois et du verre.,"Nataal bii de nataal la boo xam ne ab bunt la boo xam ne bu am lu weex la am ay weer. Weer yi daa xaw a am yeneen weer yu nekk ci wetam yoo xam ne yu weex la. Weer yi dénk la, am na dénk ba noppi am weer waaw."
"Ceux-là sont, semble-t-il, des paniers de course. Il y'en a qui sont en gris, d'autres qui sont bleus. Ils sont posés au-dessus d'un lit ou d'une moquette. Je suis sûr que la femme a qui on va les donner va bien faire ses courses.","Waaw lii de ab ëe ay kii la ay pañe la, pañe ndugg. Am na yu mboq, am na yu baxa ñu teg ko ci kaw lal walla kaw moket moket. Xam naa ne ku ko jox jigéén dana si ndugg bu baax."
